 

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5SE;197304;19730409;43;64;33
SLF5SE;197305;19730508;5;5;0
SLF5SE;197306;-;-;-;-
SLF5SE;197307;-;-;-;-
SLF5SE;197308;-;-;-;-
SLF5SE;197309;-;-;-;-
SLF5SE;197310;19731023;15;16;2
SLF5SE;197311;19731128;25;48;4
SLF5SE;197312;19731214;28;58;43
SLF5SE;197401;19740117;19;65;52
SLF5SE;197402;19740212;28;120;90
SLF5SE;197403;19740303;15;102;74
SLF5SE;197404;19740415;20;20;2
SLF5SE;197405;-;-;-;-
SLF5SE;197406;-;-;-;-
SLF5SE;197407;-;-;-;-
SLF5SE;197408;-;-;-;-
SLF5SE;197409;-;-;-;-
SLF5SE;197410;-;-;-;-
SLF5SE;197411;19741128;47;100;28
SLF5SE;197412;19741213;25;130;110
SLF5SE;197501;19750107;30;140;104

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SPL;196401;19640111;16;50;30
SPL;196402;19640229;4;30;24
SPL;196403;19640326;18;38;8
SPL;196404;19640424;16;16;1
SPL;196405;-;0;0;0
SPL;196406;-;0;0;0
SPL;196407;-;0;0;0
SPL;196408;19640812;6;6;0
SPL;196409;-;0;0;0
SPL;196410;19641012;20;24;5
SPL;196411;19641129;70;90;4
SPL;196412;19641203;11;90;60
SPL;196501;19650102;15;67;59
SPL;196502;19650206;6;66;62
SPL;196503;19650302;36;97;67
SPL;196504;19650428;8;15;2
SPL;196505;19650505;1;1;0
SPL;196506;-;0;0;0
SPL;196507;-;0;0;0
SPL;196508;-;0;0;0
SPL;196509;19650910;14;14;0
SPL;196510;-;0;0;0
SPL;196511;19651120;9;30;10
SPL;196512;19651207;38;95;62
SPL;196601;19660103;31;100;76
SPL;196602;19660221;19;81;66
SPL;196603;19660315;16;67;51
SPL;196604;19660420;22;25;6
SPL;196605;19660506;54;54;4
SPL;196606;19660619;8;8;0
SPL;196607;19660718;8;8;0
SPL;196608;-;0;0;0
SPL;196609;-;0;0;0
SPL;196610;19661028;24;30;3
SPL;196611;19661104;55;100;52
SPL;196612;19661202;35;109;84
SPL;196701;19670101;9;111;96
SPL;196702;19670217;18;103;78
SPL;196703;19670318;20;100;59
SPL;196704;19670421;14;32;12
SPL;196705;19670502;32;32;3
SPL;196706;19670608;4;4;0
SPL;196707;-;0;0;0
SPL;196708;-;0;0;0
SPL;196709;19670907;5;5;0
SPL;196710;19671029;17;17;0
SPL;196711;19671127;21;43;17
SPL;196712;19671229;10;30;24

stn;time;hti000yx;hns000y0;hto000y0
SPL;1964;19641129;393;11
SPL;1965;19651207;421;22
SPL;1966;19661104;598;28
SPL;1967;19670502;441;24

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SMZ;196201;19620111;23;73;53
SMZ;196202;19620213;12;74;61
SMZ;196203;19620305;14;85;70
SMZ;196204;19620408;30;73;34
SMZ;196205;19620513;19;23;2
SMZ;196206;19620601;7;7;0
SMZ;196207;-;0;0;0
SMZ;196208;-;0;0;0
SMZ;196209;19620917;14;14;0
SMZ;196210;19621028;7;9;0
SMZ;196211;19621114;11;16;8
SMZ;196212;19621212;14;53;29
SMZ;196301;19630105;22;70;54
SMZ;196302;19630211;8;65;53
SMZ;196303;19630311;20;60;43
SMZ;196304;19630407;19;54;14
SMZ;196305;19630515;19;19;1
SMZ;196306;19630614;15;15;0
SMZ;196307;-;0;0;0
SMZ;196308;19630817;7;7;0
SMZ;196309;-;0;0;0
SMZ;196310;-;0;0;0
SMZ;196311;19631125;20;34;8
SMZ;196312;19631204;10;36;31
SMZ;196401;19640110;5;28;18
SMZ;196402;19640216;3;11;4
SMZ;196403;19640326;25;44;6
SMZ;196404;19640402;14;18;1
SMZ;196405;-;0;0;0
SMZ;196406;-;0;0;0
SMZ;196407;-;0;0;0
SMZ;196408;-;0;0;0
SMZ;196409;-;0;0;0
SMZ;196410;19641023;25;30;8
SMZ;196411;19641129;31;54;2
SMZ;196412;19641216;23;55;43
SMZ;196501;19650102;13;60;50
SMZ;196502;19650214;3;54;50
SMZ;196503;19650302;22;87;56
SMZ;196504;19650425;4;10;0
SMZ;196505;-;0;0;0
SMZ;196506;-;0;0;0
SMZ;196507;-;0;0;0
SMZ;196508;-;0;0;0
SMZ;196509;19650928;4;4;0
SMZ;196510;-;0;0;0
SMZ;196511;19651120;19;37;16
SMZ;196512;19651207;27;71;51
SMZ;196601;19660122;13;71;63
SMZ;196602;19660221;15;70;62
SMZ;196603;19660315;9;67;44
SMZ;196604;19660420;11;15;1
SMZ;196605;19660506;30;30;1
SMZ;196606;-;0;0;0
SMZ;196607;-;0;0;0
SMZ;196608;-;0;0;0
SMZ;196609;-;0;0;0
SMZ;196610;19661029;5;5;0
SMZ;196611;19661103;35;65;29
SMZ;196612;19661202;35;74;64
SMZ;196701;19670119;5;74;67
SMZ;196702;19670217;26;110;75
SMZ;196703;19670310;9;91;62
SMZ;196704;19670421;15;42;15
SMZ;196705;19670503;22;32;1
SMZ;196706;-;0;0;0
SMZ;196707;-;0;0;0
SMZ;196708;-;0;0;0
SMZ;196709;-;0;0;0
SMZ;196710;19671029;16;16;0
SMZ;196711;19671127;26;49;18
SMZ;196712;19671229;10;26;18
SMZ;196801;19680126;37;89;45
SMZ;196802;19680222;18;105;77
SMZ;196803;19680321;22;95;79
SMZ;196804;19680407;5;42;15
SMZ;196805;-;0;0;0
SMZ;196806;-;0;0;0
SMZ;196807;-;0;0;0
SMZ;196808;-;0;0;0
SMZ;196809;-;0;0;0
SMZ;196810;-;0;0;0
SMZ;196811;19681117;25;50;15
SMZ;196812;19681225;15;53;33
SMZ;196901;19690114;38;95;64
SMZ;196902;19690202;10;90;77
SMZ;196903;19690324;4;76;47
SMZ;196904;19690416;10;10;0
SMZ;196905;19690518;11;11;0
SMZ;196906;-;0;0;0
SMZ;196907;-;0;0;0
SMZ;196908;-;0;0;0
SMZ;196909;-;0;0;0
SMZ;196910;-;0;0;0
SMZ;196911;19691114;16;26;10
SMZ;196912;19691215;4;24;21
SMZ;197001;19700115;18;68;50
SMZ;197002;19700221;18;92;74
SMZ;197003;19700331;15;82;68
SMZ;197004;19700426;15;60;30
SMZ;197005;-;0;3;0
SMZ;197006;-;0;0;0
SMZ;197007;-;0;0;0
SMZ;197008;-;0;0;0
SMZ;197009;-;0;0;0
SMZ;197010;19701020;18;18;1
SMZ;197011;19701113;25;52;22
SMZ;197012;19701227;18;80;45
SMZ;197101;19710121;16;90;73
SMZ;197102;19710216;15;95;79
SMZ;197103;19710319;28;110;71
SMZ;197104;19710403;4;45;12
SMZ;197105;19710526;4;4;0
SMZ;197106;-;0;0;0
SMZ;197107;-;0;0;0
SMZ;197108;-;0;0;0
SMZ;197109;-;0;0;0
SMZ;197110;-;0;0;0
SMZ;197111;19711109;31;50;25
SMZ;197112;19711229;10;55;46
SMZ;197201;19720103;18;80;58
SMZ;197202;19720217;8;85;69
SMZ;197203;19720307;25;95;48
SMZ;197204;19720411;10;10;0
SMZ;197205;19720514;15;15;1
SMZ;197206;19720616;1;1;0
SMZ;197207;-;0;0;0
SMZ;197208;-;0;0;0
SMZ;197209;19720915;8;8;0
SMZ;197210;19721022;19;28;2
SMZ;197211;19721130;19;12;1
SMZ;197212;19721208;5;39;26
SMZ;197301;19730115;13;50;36
SMZ;197302;19730213;8;50;43
SMZ;197303;19730312;10;45;25
SMZ;197304;19730409;35;42;5
SMZ;197305;19730507;25;25;0
SMZ;197306;-;0;0;0
SMZ;197307;-;0;0;0
SMZ;197308;-;0;0;0
SMZ;197309;19730930;45;0;0
SMZ;197310;19731023;6;45;3
SMZ;197311;19731105;6;6;1
SMZ;197312;19731214;16;40;19
SMZ;197401;19740117;10;40;31
SMZ;197402;19740201;14;65;49
SMZ;197403;19740304;30;78;40
SMZ;197404;19740424;5;5;0
SMZ;197405;-;0;0;0
SMZ;197406;-;0;0;0
SMZ;197407;-;0;0;0
SMZ;197408;-;0;0;0
SMZ;197409;19740928;8;8;0
SMZ;197410;19741007;13;13;0
SMZ;197411;19741118;20;29;8
SMZ;197412;19741212;9;30;25
SMZ;197501;19750118;26;86;50

stn;time;hti000yx;hns000y0;hto000y0
SMZ;1962;19620408;383;21
SMZ;1963;19630105;326;17
SMZ;1964;19641129;359;7
SMZ;1965;19651207;312;18
SMZ;1966;19661202;323;22
SMZ;1967;19671127;333;21
SMZ;1968;19680126;357;22
SMZ;1969;19690114;221;18
SMZ;1970;19701113;408;24
SMZ;1971;19711109;263;25
SMZ;1972;19720307;277;17
SMZ;1973;19730930;297;11
SMZ;1974;19740304;283;12
SMZ;1975;19750404;569;25

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7MZ;196201;19620111;23;65;50
SLF7MZ;196202;19620213;10;70;59
SLF7MZ;196203;19620304;16;90;71
SLF7MZ;196204;19620408;29;70;37
SLF7MZ;196205;-;-;-;-
SLF7MZ;196206;-;-;-;-
SLF7MZ;196207;-;-;-;-
SLF7MZ;196208;-;-;-;-
SLF7MZ;196209;-;-;-;-
SLF7MZ;196210;-;-;-;-
SLF7MZ;196211;-;-;13;6
SLF7MZ;196212;19621215;15;50;29
SLF7MZ;196301;19630105;23;70;57
SLF7MZ;196302;19630211;8;60;56
SLF7MZ;196303;19630311;21;65;49
SLF7MZ;196304;19630407;18;63;26
SLF7MZ;196305;-;-;-;-
SLF7MZ;196306;-;-;-;-
SLF7MZ;196307;-;-;-;-
SLF7MZ;196308;-;-;-;-
SLF7MZ;196309;-;-;-;-
SLF7MZ;196310;-;-;-;-
SLF7MZ;196311;19631116;21;21;6
SLF7MZ;196312;19631224;6;28;22
SLF7MZ;196401;19640110;4;32;29
SLF7MZ;196402;19640217;2;32;25
SLF7MZ;196403;19640326;19;41;7
SLF7MZ;196404;19640402;13;23;3
SLF7MZ;196405;-;-;-;-
SLF7MZ;196406;-;-;-;-
SLF7MZ;196407;-;-;-;-
SLF7MZ;196408;-;-;-;-
SLF7MZ;196409;-;-;-;-
SLF7MZ;196410;-;-;-;-
SLF7MZ;196411;19641129;34;48;3
SLF7MZ;196412;19641216;25;60;47
SLF7MZ;196501;19650102;10;65;57
SLF7MZ;196502;19650214;3;58;56
SLF7MZ;196503;19650302;23;95;65
SLF7MZ;196504;19650425;4;20;2
SLF7MZ;196505;-;-;-;-
SLF7MZ;196506;-;-;-;-
SLF7MZ;196507;-;-;-;-
SLF7MZ;196508;-;-;-;-
SLF7MZ;196509;-;-;-;-
SLF7MZ;196510;-;-;-;-
SLF7MZ;196511;19651120;17;34;14
SLF7MZ;196512;19651207;35;70;52
SLF7MZ;196601;19660122;12;75;64
SLF7MZ;196602;19660221;19;75;63
SLF7MZ;196603;19660315;9;65;53
SLF7MZ;196604;19660420;15;35;7
SLF7MZ;196605;-;-;-;-
SLF7MZ;196606;-;-;-;-
SLF7MZ;196607;-;-;-;-
SLF7MZ;196608;-;-;-;-
SLF7MZ;196609;-;-;-;-
SLF7MZ;196610;-;-;-;-
SLF7MZ;196611;19661104;33;60;26
SLF7MZ;196612;19661202;41;75;63
SLF7MZ;196701;19670119;5;70;64
SLF7MZ;196702;19670217;23;97;72
SLF7MZ;196703;19670328;17;92;66
SLF7MZ;196704;19670409;14;53;20
SLF7MZ;196705;-;-;-;-
SLF7MZ;196706;-;-;-;-
SLF7MZ;196707;-;-;-;-
SLF7MZ;196708;-;-;-;-
SLF7MZ;196709;-;-;-;-
SLF7MZ;196710;-;-;-;-
SLF7MZ;196711;19671127;22;40;15
SLF7MZ;196712;19671229;9;24;19
SLF7MZ;196801;19680126;37;90;45
SLF7MZ;196802;19680224;18;105;76
SLF7MZ;196803;19680321;25;103;82
SLF7MZ;196804;19680424;8;40;13
SLF7MZ;196805;-;-;-;-
SLF7MZ;196806;-;-;-;-
SLF7MZ;196807;-;-;-;-
SLF7MZ;196808;-;-;-;-
SLF7MZ;196809;-;-;-;-
SLF7MZ;196810;-;-;-;-
SLF7MZ;196811;19681117;28;47;13
SLF7MZ;196812;19681225;15;47;26
SLF7MZ;196901;19690114;45;95;58
SLF7MZ;196902;19690202;12;85;72
SLF7MZ;196903;19690324;5;75;43
SLF7MZ;196904;19690416;12;12;1
SLF7MZ;196905;-;-;-;-
SLF7MZ;196906;-;-;-;-
SLF7MZ;196907;-;-;-;-
SLF7MZ;196908;-;-;-;-
SLF7MZ;196909;-;-;-;-
SLF7MZ;196910;-;-;-;-
SLF7MZ;196911;19691114;14;25;12
SLF7MZ;196912;19691215;5;28;25
SLF7MZ;197001;19700115;17;73;54
SLF7MZ;197002;19700203;23;97;81
SLF7MZ;197003;19700331;17;95;81
SLF7MZ;197004;19700426;17;74;47
SLF7MZ;197005;-;-;-;-
SLF7MZ;197006;-;-;-;-
SLF7MZ;197007;-;-;-;-
SLF7MZ;197008;-;-;-;-
SLF7MZ;197009;-;-;-;-
SLF7MZ;197010;19701020;18;18;2
SLF7MZ;197011;19701121;26;44;18
SLF7MZ;197012;19701227;23;65;38
SLF7MZ;197101;19710121;20;83;64
SLF7MZ;197102;19710209;20;90;81
SLF7MZ;197103;19710319;25;110;83
SLF7MZ;197104;19710403;7;70;18
SLF7MZ;197105;-;-;-;-
SLF7MZ;197106;-;-;-;-
SLF7MZ;197107;-;-;-;-
SLF7MZ;197108;-;-;-;-
SLF7MZ;197109;-;-;-;-
SLF7MZ;197110;-;-;-;-
SLF7MZ;197111;19711109;27;48;24
SLF7MZ;197112;19711229;9;54;45
SLF7MZ;197201;19720103;18;77;62
SLF7MZ;197202;19720219;8;81;68
SLF7MZ;197203;19720307;24;95;48
SLF7MZ;197204;19720411;17;17;1
SLF7MZ;197205;-;-;-;-
SLF7MZ;197206;-;-;-;-
SLF7MZ;197207;-;-;-;-
SLF7MZ;197208;-;-;-;-
SLF7MZ;197209;-;-;-;-
SLF7MZ;197210;19721022;17;27;4
SLF7MZ;197211;19721130;9;14;3
SLF7MZ;197212;19721209;18;35;20
SLF7MZ;197301;19730115;13;46;33
SLF7MZ;197302;19730223;5;43;39
SLF7MZ;197303;19730312;10;40;24
SLF7MZ;197304;19730409;36;46;7
SLF7MZ;197305;-;-;-;-
SLF7MZ;197306;-;-;-;-
SLF7MZ;197307;-;-;-;-
SLF7MZ;197308;-;-;-;-
SLF7MZ;197309;-;-;-;-
SLF7MZ;197310;19731023;8;35;3
SLF7MZ;197311;19731129;4;7;0
SLF7MZ;197312;19731221;18;37;18
SLF7MZ;197401;19740117;9;43;36
SLF7MZ;197402;19740212;12;60;49
SLF7MZ;197403;19740304;27;78;38
SLF7MZ;197404;19740423;14;17;2
SLF7MZ;197405;-;-;-;-
SLF7MZ;197406;-;-;-;-
SLF7MZ;197407;-;-;-;-
SLF7MZ;197408;-;-;-;-
SLF7MZ;197409;-;-;-;-
SLF7MZ;197410;-;-;-;-
SLF7MZ;197411;19741118;19;28;8
SLF7MZ;197412;19741213;4;27;20
SLF7MZ;197501;19750118;24;64;38

stn;time;hti000mx;hns000mx;hto000m0;hto000mx
SMM;196201;19620111;21;11;30
SMM;196202;19620214;5;1;10
SMM;196203;19620304;17;9;28
SMM;196204;19620414;20;8;31
SMM;196205;-;0;0;0
SMM;196206;-;0;0;0
SMM;196207;-;0;0;0
SMM;196208;-;0;0;0
SMM;196209;-;0;0;0
SMM;196210;19621028;3;0;3
SMM;196211;19621118;7;5;15
SMM;196212;19621212;20;17;28
SMM;196301;19630104;10;41;45
SMM;196302;19630218;13;41;51
SMM;196303;19630311;32;38;60
SMM;196304;19630406;17;19;40
SMM;196305;-;0;0;0
SMM;196306;-;0;0;0
SMM;196307;-;0;0;0
SMM;196308;-;0;0;0
SMM;196309;-;0;0;0
SMM;196310;-;0;0;0
SMM;196311;19631127;10;3;22
SMM;196312;19631204;3;16;20
SMM;196401;19640110;9;10;19
SMM;196402;19640217;2;0;3
SMM;196403;19640326;19;3;24
SMM;196404;19640407;1;0;3
SMM;196405;-;0;0;0
SMM;196406;-;0;0;0
SMM;196407;-;0;0;0
SMM;196408;-;0;0;0
SMM;196409;-;0;0;0
SMM;196410;19641023;20;1;20
SMM;196411;19641128;23;2;38
SMM;196412;19641216;16;36;45
SMM;196501;19650102;21;36;56
SMM;196502;19650208;6;28;36
SMM;196503;19650301;15;19;42
SMM;196504;19650419;3;0;3
SMM;196505;-;0;0;0
SMM;196506;-;0;0;0
SMM;196507;-;0;0;0
SMM;196508;-;0;0;0
SMM;196509;-;0;0;0
SMM;196510;-;0;0;0
SMM;196511;19651120;22;8;30
SMM;196512;19651227;20;39;55
SMM;196601;19660122;6;42;47
SMM;196602;19660221;17;34;45
SMM;196603;19660315;2;20;36
SMM;196604;-;0;0;0
SMM;196605;-;0;0;0
SMM;196606;-;0;0;0
SMM;196607;-;0;0;0
SMM;196608;-;0;0;0
SMM;196609;-;0;0;0
SMM;196610;19661029;1;0;1
SMM;196611;19661104;35;15;35
SMM;196612;19661202;39;42;65
SMM;196701;19670122;4;36;40
SMM;196702;19670217;31;37;63
SMM;196703;19670328;5;12;42
SMM;196704;19670408;24;1;24
SMM;196705;19670503;10;0;10
SMM;196706;-;0;0;0
SMM;196707;-;0;0;0
SMM;196708;-;0;0;0
SMM;196709;-;0;0;0
SMM;196710;19671031;8;0;0
SMM;196711;19671127;23;8;23
SMM;196712;19671231;2;12;20
SMM;196801;19680126;17;27;48
SMM;196802;19680224;15;53;76
SMM;196803;19680321;32;58;85
SMM;196804;19680407;7;6;29
SMM;196805;-;0;0;0
SMM;196806;-;0;0;0
SMM;196807;-;0;0;0
SMM;196808;-;0;0;0
SMM;196809;-;0;0;0
SMM;196810;-;0;0;0
SMM;196811;19681116;29;12;36
SMM;196812;19681225;11;22;36
SMM;196901;19690114;37;50;82
SMM;196902;19690202;19;70;83
SMM;196903;19690324;11;58;72
SMM;196904;19690416;3;10;41
SMM;196905;-;0;0;0
SMM;196906;-;0;0;0
SMM;196907;-;0;0;0
SMM;196908;-;0;0;0
SMM;196909;-;0;0;0
SMM;196910;-;0;0;0
SMM;196911;-;-;-;18
SMM;196912;-;-;-;13
SMM;197001;19700111;18;40;55
SMM;197002;19700205;22;62;77
SMM;197003;19700331;18;70;93
SMM;197004;19700408;12;39;68
SMM;197005;-;0;0;0
SMM;197006;-;0;0;0
SMM;197007;-;0;0;0
SMM;197008;-;0;0;0
SMM;197009;-;0;0;0
SMM;197010;19701020;19;2;19
SMM;197011;19701113;35;15;35
SMM;197012;19701229;20;26;55
SMM;197101;19710121;14;52;76
SMM;197102;19710216;9;66;74
SMM;197103;19710319;23;64;96
SMM;197104;-;0;12;53
SMM;197105;-;0;0;0
SMM;197106;-;0;0;0
SMM;197107;-;0;0;0
SMM;197108;-;0;0;0
SMM;197109;-;0;0;0
SMM;197110;-;0;0;0
SMM;197111;19711109;24;13;33
SMM;197112;19711231;14;26;35
SMM;197201;19720128;18;45;64
SMM;197202;19720219;30;64;90
SMM;197203;19720307;19;58;92
SMM;197204;19720411;9;1;10
SMM;197205;19720512;3;0;3
SMM;197206;-;0;0;0
SMM;197207;-;0;0;0
SMM;197208;-;0;0;0
SMM;197209;-;0;0;0
SMM;197210;19721021;8;0;8
SMM;197211;19721130;6;2;7
SMM;197212;19721208;8;12;17
SMM;197301;19730121;16;31;47
SMM;197302;19730213;10;36;45
SMM;197303;19730306;9;26;39
SMM;197304;19730409;41;9;56
SMM;197305;19730507;7;0;7
SMM;197306;-;0;0;0
SMM;197307;-;0;0;0
SMM;197308;-;0;0;0
SMM;197309;19730930;3;0;0
SMM;197310;19731023;1;0;3
SMM;197311;19731129;3;0;3
SMM;197312;19731221;20;13;32
SMM;197401;19740131;3;25;29
SMM;197402;19740212;15;43;54
SMM;197403;19740304;30;41;76
SMM;197404;19740425;18;1;22
SMM;197405;-;0;0;0
SMM;197406;-;0;0;0
SMM;197407;-;0;0;0
SMM;197408;-;0;0;0
SMM;197409;-;0;0;0
SMM;197410;19741007;15;1;15
SMM;197411;19741118;6;2;12
SMM;197412;19741212;7;15;20
SMM;197501;19750128;21;26;63

stn;time;hti000yx;hns000y0;hto000y0
SMM;1962;19620111;228;4
SMM;1963;19630311;190;13
SMM;1964;19641128;179;4
SMM;1965;19651120;247;10
SMM;1966;19661202;172;12
SMM;1967;19670217;227;8
SMM;1968;19680321;268;14
SMM;1969;-;-;-
SMM;1970;19701113;404;21
SMM;1971;19711109;221;19
SMM;1972;19720219;235;15
SMM;1973;19730409;193;9
SMM;1974;19740304;206;10
SMM;1975;19751130;375;17

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5VA;196911;-;-;45;16
SLF5VA;196912;-;-;52;37
SLF5VA;197001;-;-;43;29
SLF5VA;197002;-;-;86;63
SLF5VA;197003;-;-;101;73
SLF5VA;197004;-;-;59;31
SLF5VA;197005;-;-;-;-
SLF5VA;197006;-;-;-;-
SLF5VA;197007;-;-;-;-
SLF5VA;197008;-;-;-;-
SLF5VA;197009;-;-;-;-
SLF5VA;197010;19701020;16;24;5
SLF5VA;197011;19701115;24;30;6
SLF5VA;197012;19701227;15;23;8
SLF5VA;197101;19710121;16;32;21
SLF5VA;197102;19710203;17;37;26
SLF5VA;197103;19710311;8;39;24
SLF5VA;197104;-;0;0;0
SLF5VA;197105;-;-;-;-
SLF5VA;197106;-;-;-;-
SLF5VA;197107;-;-;-;-
SLF5VA;197108;-;-;-;-
SLF5VA;197109;-;-;-;-
SLF5VA;197110;-;-;-;-
SLF5VA;197111;19711109;34;40;21
SLF5VA;197112;19711209;13;50;35
SLF5VA;197201;19720102;11;50;40
SLF5VA;197202;19720229;6;40;15
SLF5VA;197203;19720307;26;26;2
SLF5VA;197204;19720411;20;20;2
SLF5VA;197205;-;-;-;-
SLF5VA;197206;-;-;-;-
SLF5VA;197207;-;-;-;-
SLF5VA;197208;-;-;-;-
SLF5VA;197209;-;-;-;-
SLF5VA;197210;19721022;41;50;5
SLF5VA;197211;19721112;6;8;2
SLF5VA;197212;19721209;4;5;1
SLF5VA;197301;19730127;18;30;7
SLF5VA;197302;19730223;13;42;27
SLF5VA;197303;19730318;8;38;25
SLF5VA;197304;19730409;55;67;13
SLF5VA;197305;-;-;-;-
SLF5VA;197306;-;-;-;-
SLF5VA;197307;-;-;-;-
SLF5VA;197308;-;-;-;-
SLF5VA;197309;-;-;-;-
SLF5VA;197310;-;-;-;-
SLF5VA;197311;19731129;10;15;1
SLF5VA;197312;19731214;21;34;15
SLF5VA;197401;19740117;16;33;13
SLF5VA;197402;19740207;26;48;26
SLF5VA;197403;19740304;19;50;20
SLF5VA;197404;19740426;10;10;1
SLF5VA;197405;-;-;-;-
SLF5VA;197406;-;-;-;-
SLF5VA;197407;-;-;-;-
SLF5VA;197408;-;-;-;-
SLF5VA;197409;-;-;-;-
SLF5VA;197410;-;-;-;-
SLF5VA;197411;19741128;24;36;11
SLF5VA;197412;19741213;20;49;33
SLF5VA;197501;19750128;21;67;43

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7ZU;196201;19620111;20;63;48
SLF7ZU;196202;19620213;14;90;70
SLF7ZU;196203;19620305;10;84;77
SLF7ZU;196204;19620408;21;84;55
SLF7ZU;196205;-;-;-;-
SLF7ZU;196206;-;-;-;-
SLF7ZU;196207;-;-;-;-
SLF7ZU;196208;-;-;-;-
SLF7ZU;196209;-;-;-;-
SLF7ZU;196210;-;-;-;-
SLF7ZU;196211;19621114;7;17;8
SLF7ZU;196212;19621221;30;74;35
SLF7ZU;196301;19630105;15;69;59
SLF7ZU;196302;19630219;7;68;60
SLF7ZU;196303;19630311;25;70;58
SLF7ZU;196304;19630407;30;81;37
SLF7ZU;196305;-;-;-;-
SLF7ZU;196306;-;-;-;-
SLF7ZU;196307;-;-;-;-
SLF7ZU;196308;-;-;-;-
SLF7ZU;196309;-;-;-;-
SLF7ZU;196310;-;-;-;-
SLF7ZU;196311;-;-;19;5
SLF7ZU;196312;19631204;13;24;21
SLF7ZU;196401;19640131;5;32;28
SLF7ZU;196402;19640217;2;33;26
SLF7ZU;196403;-;-;46;18
SLF7ZU;196404;-;-;40;17
SLF7ZU;196405;-;-;-;-
SLF7ZU;196406;-;-;-;-
SLF7ZU;196407;-;-;-;-
SLF7ZU;196408;-;-;-;-
SLF7ZU;196409;-;-;-;-
SLF7ZU;196410;-;-;-;-
SLF7ZU;196411;19641129;23;36;4
SLF7ZU;196412;19641216;12;47;40
SLF7ZU;196501;19650117;11;56;49
SLF7ZU;196502;19650215;5;58;52
SLF7ZU;196503;19650326;18;73;62
SLF7ZU;196504;19650415;7;34;5
SLF7ZU;196505;-;-;-;-
SLF7ZU;196506;-;-;-;-
SLF7ZU;196507;-;-;-;-
SLF7ZU;196508;-;-;-;-
SLF7ZU;196509;-;-;-;-
SLF7ZU;196510;-;-;-;-
SLF7ZU;196511;19651120;19;38;15
SLF7ZU;196512;19651212;36;93;59
SLF7ZU;196601;19660103;13;83;70
SLF7ZU;196602;19660221;17;78;67
SLF7ZU;196603;19660315;8;76;64
SLF7ZU;196604;19660420;8;57;14
SLF7ZU;196605;-;-;-;-
SLF7ZU;196606;-;-;-;-
SLF7ZU;196607;-;-;-;-
SLF7ZU;196608;-;-;-;-
SLF7ZU;196609;-;-;-;-
SLF7ZU;196610;-;-;-;-
SLF7ZU;196611;19661103;30;53;23
SLF7ZU;196612;19661202;39;66;55
SLF7ZU;196701;19670122;4;66;59
SLF7ZU;196702;19670220;24;104;69
SLF7ZU;196703;19670328;15;90;58
SLF7ZU;196704;19670409;6;50;24
SLF7ZU;196705;-;-;-;-
SLF7ZU;196706;-;-;-;-
SLF7ZU;196707;-;-;-;-
SLF7ZU;196708;-;-;-;-
SLF7ZU;196709;-;-;-;-
SLF7ZU;196710;-;-;-;-
SLF7ZU;196711;19671102;28;34;12
SLF7ZU;196712;19671229;7;18;13
SLF7ZU;196801;19680126;38;105;52
SLF7ZU;196802;19680224;9;90;82
SLF7ZU;196803;19680321;23;110;87
SLF7ZU;196804;19680424;10;49;18
SLF7ZU;196805;-;-;-;-
SLF7ZU;196806;-;-;-;-
SLF7ZU;196807;-;-;-;-
SLF7ZU;196808;-;-;-;-
SLF7ZU;196809;-;-;-;-
SLF7ZU;196810;-;-;-;-
SLF7ZU;196811;19681116;24;33;10
SLF7ZU;196812;19681225;20;53;25
SLF7ZU;196901;19690114;36;83;53
SLF7ZU;196902;19690202;10;75;66
SLF7ZU;196903;19690324;11;69;53
SLF7ZU;196904;19690416;13;32;7
SLF7ZU;196905;-;-;-;-
SLF7ZU;196906;-;-;-;-
SLF7ZU;196907;-;-;-;-
SLF7ZU;196908;-;-;-;-
SLF7ZU;196909;-;-;-;-
SLF7ZU;196910;-;-;-;-
SLF7ZU;196911;19691114;22;40;15
SLF7ZU;196912;19691215;9;38;33
SLF7ZU;197001;19700104;16;70;56
SLF7ZU;197002;19700202;23;104;88
SLF7ZU;197003;19700331;11;102;92
SLF7ZU;197004;19700426;15;78;56
SLF7ZU;197005;-;-;-;-
SLF7ZU;197006;-;-;-;-
SLF7ZU;197007;-;-;-;-
SLF7ZU;197008;-;-;-;-
SLF7ZU;197009;-;-;-;-
SLF7ZU;197010;19701023;17;24;3
SLF7ZU;197011;19701121;15;30;11
SLF7ZU;197012;19701227;17;50;18
SLF7ZU;197101;19710121;16;59;44
SLF7ZU;197102;19710203;13;68;60
SLF7ZU;197103;19710319;14;75;62
SLF7ZU;197104;19710403;1;51;11
SLF7ZU;197105;-;-;-;-
SLF7ZU;197106;-;-;-;-
SLF7ZU;197107;-;-;-;-
SLF7ZU;197108;-;-;-;-
SLF7ZU;197109;-;-;-;-
SLF7ZU;197110;-;-;-;-
SLF7ZU;197111;19711109;37;45;23
SLF7ZU;197112;19711209;10;50;43
SLF7ZU;197201;19720103;13;62;54
