 

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7SU;194906;-;-
SLF7SU;194907;-;-
SLF7SU;194908;-;-
SLF7SU;194909;-;-
SLF7SU;194910;-;-
SLF7SU;194911;22;5
SLF7SU;194912;65;28
SLF7SU;195001;80;54
SLF7SU;195002;110;76
SLF7SU;195003;80;45
SLF7SU;195004;15;2
SLF7SU;195005;-;-
SLF7SU;195006;-;-
SLF7SU;195007;-;-
SLF7SU;195008;-;-
SLF7SU;195009;-;-
SLF7SU;195010;-;-
SLF7SU;195011;50;20
SLF7SU;195012;60;52
SLF7SU;195101;131;93
SLF7SU;195102;148;131
SLF7SU;195103;136;107
SLF7SU;195104;75;40
SLF7SU;195105;-;-
SLF7SU;195106;-;-
SLF7SU;195107;-;-
SLF7SU;195108;-;-
SLF7SU;195109;-;-
SLF7SU;195110;-;-
SLF7SU;195111;7;1
SLF7SU;195112;14;7
SLF7SU;195201;38;26
SLF7SU;195202;70;49
SLF7SU;195203;44;27
SLF7SU;195204;25;2
SLF7SU;195205;-;-
SLF7SU;195206;-;-
SLF7SU;195207;-;-
SLF7SU;195208;-;-
SLF7SU;195209;-;-
SLF7SU;195210;-;-
SLF7SU;195211;70;33
SLF7SU;195212;79;51
SLF7SU;195301;65;58
SLF7SU;195302;70;63
SLF7SU;195303;55;30
SLF7SU;195304;5;1
SLF7SU;195305;-;-
SLF7SU;195306;-;-
SLF7SU;195307;-;-
SLF7SU;195308;-;-
SLF7SU;195309;-;-
SLF7SU;195310;0;0
SLF7SU;195311;0;0
SLF7SU;195312;10;4
SLF7SU;195401;70;37
SLF7SU;195402;40;36
SLF7SU;195403;50;20
SLF7SU;195404;0;0
SLF7SU;195405;40;2
SLF7SU;195406;-;-
SLF7SU;195407;-;-
SLF7SU;195408;-;-
SLF7SU;195409;-;-
SLF7SU;195410;0;0
SLF7SU;195411;0;0
SLF7SU;195412;120;30
SLF7SU;195501;70;60
SLF7SU;195502;145;104
SLF7SU;195503;125;80
SLF7SU;195504;25;5
SLF7SU;195505;0;0
SLF7SU;195506;-;-
SLF7SU;195507;-;-
SLF7SU;195508;-;-
SLF7SU;195509;-;-
SLF7SU;195510;0;0
SLF7SU;195511;0;0
SLF7SU;195512;30;6
SLF7SU;195601;75;30
SLF7SU;195602;70;57
SLF7SU;195603;35;21
SLF7SU;195604;0;0
SLF7SU;195605;0;0
SLF7SU;195606;-;-
SLF7SU;195607;-;-
SLF7SU;195608;-;-
SLF7SU;195609;-;-
SLF7SU;195610;30;4
SLF7SU;195611;15;7
SLF7SU;195612;5;4
SLF7SU;195701;20;11
SLF7SU;195702;40;12
SLF7SU;195703;20;4
SLF7SU;195704;0;0
SLF7SU;195705;0;0
SLF7SU;195706;-;-
SLF7SU;195707;-;-
SLF7SU;195708;-;-
SLF7SU;195709;-;-
SLF7SU;195710;0;0
SLF7SU;195711;0;0
SLF7SU;195712;15;4
SLF7SU;195801;55;34
SLF7SU;195802;40;25
SLF7SU;195803;65;34
SLF7SU;195804;20;3
SLF7SU;195805;0;0
SLF7SU;195806;-;-
SLF7SU;195807;-;-
SLF7SU;195808;-;-
SLF7SU;195809;-;-
SLF7SU;195810;0;0
SLF7SU;195811;10;2
SLF7SU;195812;50;28
SLF7SU;195901;61;52
SLF7SU;195902;50;41
SLF7SU;195903;30;9
SLF7SU;195904;0;0
SLF7SU;195905;0;0
SLF7SU;195906;-;-
SLF7SU;195907;-;-
SLF7SU;195908;-;-
SLF7SU;195909;-;-
SLF7SU;195910;15;1
SLF7SU;195911;50;18
SLF7SU;195912;70;33
SLF7SU;196001;70;58
SLF7SU;196002;50;40
SLF7SU;196003;35;13
SLF7SU;196004;3;0
SLF7SU;196005;0;0
SLF7SU;196006;-;-
SLF7SU;196007;-;-
SLF7SU;196008;-;-
SLF7SU;196009;-;-
SLF7SU;196010;10;1
SLF7SU;196011;18;2
SLF7SU;196012;42;28
SLF7SU;196101;50;38
SLF7SU;196102;90;57
SLF7SU;196103;40;12
SLF7SU;196104;0;0
SLF7SU;196105;0;0
SLF7SU;196106;-;-
SLF7SU;196107;-;-
SLF7SU;196108;-;-
SLF7SU;196109;-;-
SLF7SU;196110;15;1
SLF7SU;196111;10;1
SLF7SU;196112;0;0
SLF7SU;196201;50;23

stn;time;hti000mx;hns000mx;hto000m0;hto000mx
SMZ;195811;-;-;-;33
SMZ;195812;-;-;-;97
SMZ;195901;19590123;2;71;76
SMZ;195902;-;0;63;67
SMZ;195903;19590330;17;50;65
SMZ;195904;19590409;4;5;36
SMZ;195905;19590501;17;0;17
SMZ;195906;-;0;0;0
SMZ;195907;-;0;0;0
SMZ;195908;-;0;0;0
SMZ;195909;-;0;0;0
SMZ;195910;19591028;47;4;47
SMZ;195911;19591115;49;46;88
SMZ;195912;19591223;23;85;115
SMZ;196001;19600128;32;93;130
SMZ;196002;19600212;20;117;140
SMZ;196003;19600309;14;116;135
SMZ;196004;19600411;23;24;85
SMZ;196005;-;0;0;0
SMZ;196006;-;0;0;0
SMZ;196007;-;0;0;0
SMZ;196008;-;0;0;0
SMZ;196009;19600920;20;0;20
SMZ;196010;19601014;32;7;32
SMZ;196011;19601111;18;25;43
SMZ;196012;19601206;49;71;98
SMZ;196101;19610103;43;91;120
SMZ;196102;19610204;19;98;120
SMZ;196103;19610301;7;48;91
SMZ;196104;19610415;4;0;4
SMZ;196105;19610512;16;1;16
SMZ;196106;-;0;0;0
SMZ;196107;-;0;0;0
SMZ;196108;-;0;0;0
SMZ;196109;-;0;0;0
SMZ;196110;19611018;15;1;15
SMZ;196111;19611109;43;26;53
SMZ;196112;19611230;12;29;42
SMZ;196201;19620111;23;53;73

stn;time;hti000yx;hns000y0;hto000y0
SMZ;1959;19591115;439;27
SMZ;1960;19601206;576;38
SMZ;1961;19611109;335;24
SMZ;1962;19620408;383;21

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7MZ;195011;-;-;86;29
SLF7MZ;195012;-;-;94;84
SLF7MZ;195101;-;-;161;123
SLF7MZ;195102;-;-;201;176
SLF7MZ;195103;-;-;181;168
SLF7MZ;195104;-;-;178;147
SLF7MZ;195105;-;-;-;-
SLF7MZ;195106;-;-;-;-
SLF7MZ;195107;-;-;-;-
SLF7MZ;195108;-;-;-;-
SLF7MZ;195109;-;-;-;-
SLF7MZ;195110;-;-;-;-
SLF7MZ;195111;-;-;-;-
SLF7MZ;195112;-;-;-;-
SLF7MZ;195201;-;-;-;-
SLF7MZ;195202;-;-;-;-
SLF7MZ;195203;-;-;-;-
SLF7MZ;195204;-;-;-;-
SLF7MZ;195205;-;-;-;-
SLF7MZ;195206;-;-;-;-
SLF7MZ;195207;-;-;-;-
SLF7MZ;195208;-;-;-;-
SLF7MZ;195209;-;-;-;-
SLF7MZ;195210;-;-;-;-
SLF7MZ;195211;-;-;80;42
SLF7MZ;195212;-;-;91;67
SLF7MZ;195301;-;-;85;76
SLF7MZ;195302;-;-;67;61
SLF7MZ;195303;-;-;55;40
SLF7MZ;195304;-;-;0;0
SLF7MZ;195305;-;-;-;-
SLF7MZ;195306;-;-;-;-
SLF7MZ;195307;-;-;-;-
SLF7MZ;195308;-;-;-;-
SLF7MZ;195309;-;-;-;-
SLF7MZ;195310;-;-;-;-
SLF7MZ;195311;-;-;2;0
SLF7MZ;195312;19531219;10;12;4
SLF7MZ;195401;19540111;25;48;27
SLF7MZ;195402;19540228;21;44;34
SLF7MZ;195403;19540304;22;78;44
SLF7MZ;195404;19540401;6;8;1
SLF7MZ;195405;-;-;-;-
SLF7MZ;195406;-;-;-;-
SLF7MZ;195407;-;-;-;-
SLF7MZ;195408;-;-;-;-
SLF7MZ;195409;-;-;-;-
SLF7MZ;195410;-;-;-;-
SLF7MZ;195411;-;-;1;0
SLF7MZ;195412;19541222;55;100;50
SLF7MZ;195501;19550103;15;96;86
SLF7MZ;195502;19550207;25;140;113
SLF7MZ;195503;19550328;11;125;111
SLF7MZ;195504;19550411;7;80;37
SLF7MZ;195505;-;-;-;-
SLF7MZ;195506;-;-;-;-
SLF7MZ;195507;-;-;-;-
SLF7MZ;195508;-;-;-;-
SLF7MZ;195509;-;-;-;-
SLF7MZ;195510;-;-;-;-
SLF7MZ;195511;-;-;2;0
SLF7MZ;195512;19551214;11;18;7
SLF7MZ;195601;19560117;9;44;28
SLF7MZ;195602;19560219;4;40;34
SLF7MZ;195603;19560321;24;35;18
SLF7MZ;195604;-;-;5;1
SLF7MZ;195605;-;-;-;-
SLF7MZ;195606;-;-;-;-
SLF7MZ;195607;-;-;-;-
SLF7MZ;195608;-;-;-;-
SLF7MZ;195609;-;-;-;-
SLF7MZ;195610;-;-;-;-
SLF7MZ;195611;19561126;5;22;15
SLF7MZ;195612;19561231;1;22;18
SLF7MZ;195701;19570101;40;60;48
SLF7MZ;195702;19570217;15;56;45
SLF7MZ;195703;19570323;6;47;23
SLF7MZ;195704;-;-;8;1
SLF7MZ;195705;-;-;-;-
SLF7MZ;195706;-;-;-;-
SLF7MZ;195707;-;-;-;-
SLF7MZ;195708;-;-;-;-
SLF7MZ;195709;-;-;-;-
SLF7MZ;195710;-;-;-;-
SLF7MZ;195711;-;-;35;13
SLF7MZ;195712;19571211;25;47;32
SLF7MZ;195801;19580120;23;80;60
SLF7MZ;195802;19580225;28;85;53
SLF7MZ;195803;19580313;15;80;59
SLF7MZ;195804;19580403;21;60;40
SLF7MZ;195805;-;-;-;-
SLF7MZ;195806;-;-;-;-
SLF7MZ;195807;-;-;-;-
SLF7MZ;195808;-;-;-;-
SLF7MZ;195809;-;-;-;-
SLF7MZ;195810;-;-;-;-
SLF7MZ;195811;-;-;30;15
SLF7MZ;195812;19581221;30;92;42
SLF7MZ;195901;19590110;3;75;62
SLF7MZ;195902;-;0;55;41
SLF7MZ;195903;19590307;14;20;8
SLF7MZ;195904;19590409;3;9;0
SLF7MZ;195905;-;-;-;-
SLF7MZ;195906;-;-;-;-
SLF7MZ;195907;-;-;-;-
SLF7MZ;195908;-;-;-;-
SLF7MZ;195909;-;-;-;-
SLF7MZ;195910;-;-;-;-
SLF7MZ;195911;19591115;55;95;48
SLF7MZ;195912;19591223;23;115;85
SLF7MZ;196001;19600128;32;130;94
SLF7MZ;196002;19600212;21;140;118
SLF7MZ;196003;19600309;14;135;115
SLF7MZ;196004;19600411;23;85;24
SLF7MZ;196005;-;-;-;-
SLF7MZ;196006;-;-;-;-
SLF7MZ;196007;-;-;-;-
SLF7MZ;196008;-;-;-;-
SLF7MZ;196009;-;-;-;-
SLF7MZ;196010;-;-;-;-
SLF7MZ;196011;19601111;17;35;23
SLF7MZ;196012;19601206;51;96;73
SLF7MZ;196101;19610103;45;112;89
SLF7MZ;196102;19610204;27;115;100
SLF7MZ;196103;19610301;7;95;54
SLF7MZ;196104;19610415;4;4;0
SLF7MZ;196105;-;-;-;-
SLF7MZ;196106;-;-;-;-
SLF7MZ;196107;-;-;-;-
SLF7MZ;196108;-;-;-;-
SLF7MZ;196109;-;-;-;-
SLF7MZ;196110;-;-;-;-
SLF7MZ;196111;19611109;41;48;23
SLF7MZ;196112;19611230;15;45;28
SLF7MZ;196201;19620111;23;65;50

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SMM;193101;19310104;15;-;-
SMM;193102;19310219;45;-;-
SMM;193103;19310301;80;-;-
SMM;193104;19310418;8;-;-
SMM;193105;-;0;-;-
SMM;193106;-;0;-;-
SMM;193107;-;0;-;-
SMM;193108;-;0;-;-
SMM;193109;-;0;-;-
SMM;193110;19311026;1;-;-
SMM;193111;19311127;20;-;-
SMM;193112;19311229;13;-;-
SMM;193201;19320108;5;-;-
SMM;193202;19320209;10;-;-
SMM;193203;19320328;5;-;-
SMM;193204;19320411;30;-;-
SMM;193205;-;0;-;-
SMM;193206;-;0;-;-
SMM;193207;-;0;-;-
SMM;193208;-;0;-;-
SMM;193209;-;0;-;-
SMM;193210;19321015;5;-;-
SMM;193211;19321127;10;-;-
SMM;193212;19321229;4;-;-
SMM;193301;19330118;8;-;-
SMM;193302;19330210;13;-;-
SMM;193303;19330317;28;-;-
SMM;193304;-;0;-;-
SMM;193305;-;0;-;-
SMM;193306;-;0;-;-
SMM;193307;-;0;-;-
SMM;193308;-;0;-;-
SMM;193309;-;0;-;-
SMM;193310;19331029;11;-;-
SMM;193311;19331116;40;-;-
SMM;193312;19331213;13;-;-
SMM;193401;19340119;15;-;-
SMM;193402;19340228;22;-;-
SMM;193403;19340301;37;-;-
SMM;193404;19340423;3;-;-
SMM;193405;-;0;-;-
SMM;193406;-;0;-;-
SMM;193407;-;0;-;-
SMM;193408;-;0;-;-
SMM;193409;-;0;-;-
SMM;193410;-;0;-;-
SMM;193411;19341114;25;-;-
SMM;193412;19341215;17;-;-
SMM;193501;19350125;6;-;-
SMM;193502;19350225;45;-;-
SMM;193503;19350329;4;-;-
SMM;193504;19350417;22;-;-
SMM;193505;19350516;25;-;-
SMM;193506;-;0;-;-
SMM;193507;-;0;-;-
SMM;193508;-;0;-;-
SMM;193509;-;0;-;-
SMM;193510;19351022;3;-;-
SMM;193511;19351117;16;-;-
SMM;193512;19351201;19;-;-
SMM;193601;19360122;16;-;-
SMM;193602;19360201;18;-;-
SMM;193603;19360304;13;-;-
SMM;193604;19360416;20;-;-
SMM;193605;-;0;-;-
SMM;193606;-;0;-;-
SMM;193607;-;0;-;-
SMM;193608;-;0;-;-
SMM;193609;-;0;-;-
SMM;193610;19361006;11;-;-
SMM;193611;19361112;26;-;-
SMM;193612;19361202;36;-;-
SMM;193701;19370127;8;-;-
SMM;193702;19370228;23;-;-
SMM;193703;19370322;30;-;-
SMM;193704;-;0;-;-
SMM;193705;-;0;-;-
SMM;193706;-;0;-;-
SMM;193707;-;0;-;-
SMM;193708;-;0;-;-
SMM;193709;-;0;-;-
SMM;193710;-;0;-;-
SMM;193711;19371110;10;-;-
SMM;193712;19371209;17;-;-
SMM;193801;19380130;9;-;-
SMM;193802;19380217;16;-;-
SMM;193803;19380327;13;-;-
SMM;193804;19380427;3;-;-
SMM;193805;19380520;15;-;-
SMM;193806;-;0;-;-
SMM;193807;-;0;-;-
SMM;193808;-;0;-;-
SMM;193809;-;0;-;-
SMM;193810;19381028;3;-;-
SMM;193811;19381121;15;-;-
SMM;193812;19381220;36;-;-
SMM;193901;19390112;15;-;-
SMM;193902;19390223;8;-;-
SMM;193903;19390315;5;-;-
SMM;193904;19390427;3;-;-
SMM;193905;-;0;-;-
SMM;193906;-;0;-;-
SMM;193907;-;0;-;-
SMM;193908;-;0;-;-
SMM;193909;-;0;-;-
SMM;193910;19391027;16;-;-
SMM;193911;-;0;-;-
SMM;193912;19391205;17;-;-
SMM;194001;19400127;20;-;-
SMM;194002;19400219;5;-;-
SMM;194003;19400317;15;-;-
SMM;194004;19400404;3;-;-
SMM;194005;19400516;13;-;-
SMM;194006;-;0;-;-
SMM;194007;-;0;-;-
SMM;194008;-;0;-;-
SMM;194009;-;0;-;-
SMM;194010;19401026;10;-;-
SMM;194011;19401118;10;-;-
SMM;194012;19401211;10;-;-
SMM;194101;19410102;6;-;-
SMM;194102;-;0;-;-
SMM;194103;-;0;-;-
SMM;194104;-;0;-;-
SMM;194105;-;0;-;-
SMM;194106;-;0;-;-
SMM;194107;-;0;-;-
SMM;194108;-;0;-;-
SMM;194109;-;0;-;-
SMM;194110;-;0;-;-
SMM;194111;-;0;-;-
SMM;194112;-;0;-;-
SMM;194201;-;0;-;-
SMM;194202;19420217;6;-;-
SMM;194203;-;0;-;-
SMM;194204;19420429;5;-;-
SMM;194205;-;0;-;-
SMM;194206;19420615;3;-;-
SMM;194207;-;0;-;-
SMM;194208;-;0;-;-
SMM;194209;-;0;-;-
SMM;194210;-;0;-;-
SMM;194211;-;0;-;-
SMM;194212;19421224;8;-;-
SMM;194301;19430103;5;-;-
SMM;194302;19430202;11;-;-
SMM;194303;-;0;-;-
SMM;194304;19430407;2;-;-
SMM;194305;19430509;25;-;-
SMM;194306;-;0;-;-
SMM;194307;-;0;-;-
SMM;194308;-;0;-;-
SMM;194309;-;0;-;-
SMM;194310;-;0;-;-
SMM;194311;19431114;10;-;-
SMM;194312;19431203;11;-;-
SMM;194401;19440123;3;-;-
SMM;194402;19440229;5;-;-
SMM;194403;19440321;9;-;-
SMM;194404;-;0;-;-
SMM;194405;19440507;4;-;-
SMM;194406;-;0;-;-
SMM;194407;-;0;-;-
SMM;194408;-;0;-;-
SMM;194409;-;0;-;-
SMM;194410;19441030;13;-;-
SMM;194411;19441102;24;-;-
SMM;194412;19441208;35;-;-
SMM;194501;19450126;20;-;-
SMM;194502;19450211;18;-;-
SMM;194503;19450327;21;-;-
SMM;194504;19450430;30;-;-
SMM;194505;19450501;20;-;-
SMM;194506;-;0;-;-
SMM;194507;-;0;-;-
SMM;194508;-;0;-;-
SMM;194509;-;0;-;-
SMM;194510;-;0;-;-
SMM;194511;-;0;-;-
SMM;194512;19451219;15;-;-
SMM;194601;19460118;30;-;-
SMM;194602;19460206;11;-;-
SMM;194603;19460303;29;-;-
SMM;194604;-;0;-;-
SMM;194605;-;0;-;-
SMM;194606;-;0;-;-
SMM;194607;-;0;-;-
SMM;194608;-;0;-;-
SMM;194609;-;0;-;-
SMM;194610;-;0;-;-
SMM;194611;19461109;9;-;-
SMM;194612;19461216;8;-;-
SMM;194701;19470113;10;-;-
SMM;194702;19470208;20;-;-
SMM;194703;19470331;12;-;-
SMM;194704;19470404;4;-;-
SMM;194705;-;0;-;-
SMM;194706;-;0;-;-
SMM;194707;-;0;-;-
SMM;194708;-;0;-;-
SMM;194709;-;0;-;-
SMM;194710;-;0;-;-
SMM;194711;19471128;39;-;-
SMM;194712;19471201;10;-;-
SMM;194801;19480127;26;-;-
SMM;194802;19480220;14;-;-
SMM;194803;-;0;-;-
SMM;194804;19480401;22;-;-
SMM;194805;-;0;-;-
SMM;194806;-;0;-;-
SMM;194807;-;0;-;-
SMM;194808;-;0;-;-
SMM;194809;-;0;-;-
SMM;194810;-;0;-;-
SMM;194811;-;0;-;-
SMM;194812;19481231;10;-;-
SMM;194901;19490102;26;-;-
SMM;194902;-;0;-;-
SMM;194903;19490301;5;-;-
SMM;194904;19490426;5;-;-
SMM;194905;19490512;3;-;-
SMM;194906;-;0;-;-
SMM;194907;-;0;-;-
SMM;194908;-;0;-;-
SMM;194909;-;0;-;-
SMM;194910;-;0;-;-
SMM;194911;19491123;17;-;-
SMM;194912;19491209;21;-;-
SMM;195001;19500104;10;-;-
SMM;195002;19500212;21;-;-
SMM;195003;-;0;-;-
SMM;195004;19500424;26;-;-
SMM;195005;-;0;-;-
SMM;195006;-;0;-;-
SMM;195007;-;0;-;-
SMM;195008;-;0;-;-
SMM;195009;-;0;-;-
SMM;195010;19501025;4;-;-
SMM;195011;19501122;24;-;-
SMM;195012;19501207;9;-;-
SMM;195101;19510103;37;-;-
SMM;195102;19510205;28;-;-
SMM;195103;19510330;12;-;-
SMM;195104;19510409;10;-;-
SMM;195105;-;0;-;-
SMM;195106;-;0;-;-
SMM;195107;-;0;-;-
SMM;195108;-;0;-;-
SMM;195109;-;0;-;-
SMM;195110;-;0;-;-
SMM;195111;19511103;8;-;-
SMM;195112;19511226;6;-;-
SMM;195201;19520117;7;-;-
SMM;195202;19520213;13;-;-
SMM;195203;19520312;5;-;-
SMM;195204;19520402;7;-;-
SMM;195205;-;0;-;-
SMM;195206;-;0;-;-
SMM;195207;-;0;-;-
SMM;195208;-;0;-;-
SMM;195209;19520928;2;-;-
SMM;195210;-;0;-;-
SMM;195211;19521119;22;-;-
SMM;195212;19521214;25;-;-
SMM;195301;-;0;-;-
SMM;195302;19530210;8;-;-
SMM;195303;-;0;-;-
SMM;195304;19530414;16;-;-
SMM;195305;-;0;-;-
SMM;195306;19530602;12;-;-
SMM;195307;-;0;-;-
SMM;195308;-;0;-;-
SMM;195309;-;0;-;-
SMM;195310;19531029;2;-;-
SMM;195311;-;0;-;-
SMM;195312;19531219;5;-;-
SMM;195401;19540111;15;-;-
SMM;195402;19540228;24;-;-
SMM;195403;19540304;48;-;-
SMM;195404;19540409;4;-;-
SMM;195405;19540503;40;-;-
SMM;195406;-;0;-;-
SMM;195407;-;0;-;-
SMM;195408;-;0;-;-
SMM;195409;-;0;-;-
SMM;195410;-;0;-;-
SMM;195411;19541124;4;-;-
SMM;195412;19541222;30;-;-
SMM;195501;19550116;14;-;-
SMM;195502;19550207;30;-;-
SMM;195503;19550321;11;-;-
SMM;195504;-;0;-;-
SMM;195505;19550518;7;-;-
SMM;195506;-;0;-;-
SMM;195507;-;0;-;-
SMM;195508;-;0;-;-
SMM;195509;-;0;-;-
SMM;195510;19551031;1;-;-
SMM;195511;19551130;2;-;-
SMM;195512;19551217;4;-;-
SMM;195601;19560126;20;-;-
SMM;195602;19560211;3;-;-
SMM;195603;19560307;1;-;-
SMM;195604;19560421;1;-;-
SMM;195605;-;0;-;-
SMM;195606;19560608;14;-;-
SMM;195607;-;0;-;-
SMM;195608;-;0;-;-
SMM;195609;-;0;-;-
SMM;195610;19561026;24;-;-
SMM;195611;19561111;7;-;-
SMM;195612;19561231;4;-;-
SMM;195701;19570101;21;-;-
SMM;195702;19570217;15;-;-
SMM;195703;-;0;-;-
SMM;195704;19570401;7;-;-
SMM;195705;-;0;-;-
SMM;195706;-;0;-;-
SMM;195707;-;0;-;-
SMM;195708;-;0;-;-
SMM;195709;19570930;4;-;-
SMM;195710;19571022;1;-;-
SMM;195711;19571107;4;-;-
SMM;195712;19571211;21;-;-
SMM;195801;19580120;13;-;-
SMM;195802;19580225;21;-;-
SMM;195803;19580313;9;-;-
SMM;195804;19580415;18;-;-
SMM;195805;-;0;-;-
SMM;195806;-;0;-;-
SMM;195807;-;0;-;-
SMM;195808;-;0;-;-
SMM;195809;-;0;-;-
SMM;195810;19581016;3;-;-
SMM;195811;19581110;10;-;-
SMM;195812;19581220;27;-;-
SMM;195901;19590120;6;60;55
SMM;195902;-;0;54;49
SMM;195903;19590330;19;36;18
SMM;195904;19590409;2;10;0
SMM;195905;-;0;0;0
SMM;195906;-;0;0;0
SMM;195907;-;0;0;0
SMM;195908;-;0;0;0
SMM;195909;-;0;0;0
SMM;195910;19591028;25;25;2
SMM;195911;19591115;55;65;28
SMM;195912;19591223;18;85;60
SMM;196001;19600128;5;68;61
SMM;196002;19600211;24;95;73
SMM;196003;19600311;14;78;55
SMM;196004;-;-;-;-
SMM;196005;-;-;-;-
SMM;196006;-;-;-;-
SMM;196007;-;0;0;0
SMM;196008;-;0;0;0
SMM;196009;-;0;0;0
SMM;196010;19601020;5;5;0
SMM;196011;19601111;22;22;8
SMM;196012;19601206;19;60;42
SMM;196101;19610103;42;95;83
SMM;196102;19610204;12;90;67
SMM;196103;-;0;40;14
SMM;196104;-;0;0;0
SMM;196105;19610521;12;12;0
SMM;196106;-;0;0;0
SMM;196107;-;0;0;0
SMM;196108;-;0;0;0
SMM;196109;-;0;0;0
SMM;196110;19611018;20;20;1
SMM;196111;19611112;19;28;9
SMM;196112;19611231;9;5;0
SMM;196201;19620111;21;30;11

stn;time;hti000yx;hns000y0;hto000y0
SMM;1931;19310301;330;-
SMM;1932;19320411;88;-
SMM;1933;19331116;234;-
SMM;1934;19340301;288;-
SMM;1935;19350225;287;-
SMM;1936;19361202;278;-
SMM;1937;19370322;254;-
SMM;1938;19381220;166;-
SMM;1939;19391205;123;-
SMM;1940;19400127;145;-
SMM;1941;19410102;28;-
SMM;1942;19421224;43;-
SMM;1943;19430509;119;-
SMM;1944;19441208;197;-
SMM;1945;19450430;202;-
SMM;1946;19460118;212;-
SMM;1947;19471128;271;-
SMM;1948;19480127;184;-
SMM;1949;19490102;176;-
SMM;1950;19500424;326;-
SMM;1951;19510103;321;-
SMM;1952;19521214;188;-
SMM;1953;19530414;53;-
SMM;1954;19540304;271;-
SMM;1955;19550207;187;-
SMM;1956;19561026;150;-
SMM;1957;19571211;138;-
SMM;1958;19581220;311;-
SMM;1959;19591115;284;17
SMM;1960;-;-;-
SMM;1961;19610103;180;14
SMM;1962;19620111;228;4

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7ZU;194311;-;-;18;5
SLF7ZU;194312;-;-;24;18
SLF7ZU;194401;19440126;9;32;19
SLF7ZU;194402;-;-;49;41
SLF7ZU;194403;19440326;20;72;51
SLF7ZU;194404;-;-;49;11
SLF7ZU;194405;-;-;-;-
SLF7ZU;194406;-;-;-;-
SLF7ZU;194407;-;-;-;-
SLF7ZU;194408;-;-;-;-
SLF7ZU;194409;-;-;-;-
SLF7ZU;194410;-;-;-;-
SLF7ZU;194411;-;-;77;38
SLF7ZU;194412;-;-;66;42
SLF7ZU;194501;19450119;8;61;48
SLF7ZU;194502;19450211;28;90;69
SLF7ZU;194503;19450327;42;90;65
SLF7ZU;194504;-;-;58;18
SLF7ZU;194505;-;-;-;-
SLF7ZU;194506;-;-;-;-
SLF7ZU;194507;-;-;-;-
SLF7ZU;194508;-;-;-;-
SLF7ZU;194509;-;-;-;-
SLF7ZU;194510;-;-;-;-
SLF7ZU;194511;-;-;0;0
SLF7ZU;194512;-;-;60;27
SLF7ZU;194601;19460118;18;74;56
SLF7ZU;194602;19460206;28;101;82
SLF7ZU;194603;19460313;5;84;72
SLF7ZU;194604;-;-;41;6
SLF7ZU;194605;-;-;-;-
SLF7ZU;194606;-;-;-;-
SLF7ZU;194607;-;-;-;-
SLF7ZU;194608;-;-;-;-
SLF7ZU;194609;-;-;-;-
SLF7ZU;194610;-;-;-;-
SLF7ZU;194611;-;-;9;3
SLF7ZU;194612;19461209;14;28;21
SLF7ZU;194701;19470113;17;55;37
SLF7ZU;194702;19470210;9;67;56
SLF7ZU;194703;19470329;41;71;51
SLF7ZU;194704;-;-;53;14
SLF7ZU;194705;-;-;-;-
SLF7ZU;194706;-;-;-;-
SLF7ZU;194707;-;-;-;-
SLF7ZU;194708;-;-;-;-
SLF7ZU;194709;-;-;-;-
SLF7ZU;194710;-;-;-;-
SLF7ZU;194711;-;-;30;5
SLF7ZU;194712;19471201;20;51;42
SLF7ZU;194801;19480127;28;110;76
SLF7ZU;194802;19480211;16;118;99
SLF7ZU;194803;19480331;2;97;59
SLF7ZU;194804;-;-;24;6
SLF7ZU;194805;-;-;-;-
SLF7ZU;194806;-;-;-;-
SLF7ZU;194807;-;-;-;-
SLF7ZU;194808;-;-;-;-
SLF7ZU;194809;-;-;-;-
SLF7ZU;194810;-;-;-;-
SLF7ZU;194811;-;-;0;0
SLF7ZU;194812;-;-;8;4
SLF7ZU;194901;19490102;35;50;38
SLF7ZU;194902;19490224;3;40;36
SLF7ZU;194903;19490301;10;39;21
SLF7ZU;194904;-;-;17;1
SLF7ZU;194905;-;-;-;-
SLF7ZU;194906;-;-;-;-
SLF7ZU;194907;-;-;-;-
SLF7ZU;194908;-;-;-;-
SLF7ZU;194909;-;-;-;-
SLF7ZU;194910;-;-;-;-
SLF7ZU;194911;-;-;42;14
SLF7ZU;194912;19491217;29;72;45
SLF7ZU;195001;19500103;32;120;83
SLF7ZU;195002;19500209;39;127;100
SLF7ZU;195003;19500320;3;113;83
SLF7ZU;195004;19500414;32;47;24
SLF7ZU;195005;-;-;-;-
SLF7ZU;195006;-;-;-;-
SLF7ZU;195007;-;-;-;-
SLF7ZU;195008;-;-;-;-
SLF7ZU;195009;-;-;-;-
SLF7ZU;195010;-;-;-;-
SLF7ZU;195011;19501122;44;73;22
SLF7ZU;195012;19501207;16;67;57
SLF7ZU;195101;19510120;100;200;106
SLF7ZU;195102;19510211;32;180;155
SLF7ZU;195103;19510330;13;158;145
SLF7ZU;195104;19510407;27;150;120
SLF7ZU;195105;-;-;-;-
SLF7ZU;195106;-;-;-;-
SLF7ZU;195107;-;-;-;-
