 

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5SE;199412;19941230;21;27;5
SLF5SE;199501;19950110;73;114;71
SLF5SE;199502;19950224;45;125;87
SLF5SE;199503;19950329;40;130;89
SLF5SE;199504;19950420;86;122;47
SLF5SE;199505;19950513;5;5;0
SLF5SE;199506;-;-;-;-
SLF5SE;199507;-;-;-;-
SLF5SE;199508;-;-;-;-
SLF5SE;199509;-;-;-;-
SLF5SE;199510;-;0;0;0
SLF5SE;199511;19951119;15;20;7
SLF5SE;199512;19951231;11;25;11
SLF5SE;199601;19960107;2;30;14
SLF5SE;199602;19960217;14;43;23
SLF5SE;199603;19960321;14;34;19
SLF5SE;199604;19960413;10;10;1
SLF5SE;199605;19960519;20;20;1
SLF5SE;199606;-;-;-;-
SLF5SE;199607;-;-;-;-
SLF5SE;199608;-;-;-;-
SLF5SE;199609;-;-;-;-
SLF5SE;199610;-;0;0;0
SLF5SE;199611;19961129;77;102;14
SLF5SE;199612;19961202;20;103;50
SLF5SE;199701;19970103;6;39;32

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7MZ;198601;19860131;56;82;58
SLF7MZ;198602;19860219;8;129;98
SLF7MZ;198603;19860308;12;93;69
SLF7MZ;198604;19860411;16;67;51
SLF7MZ;198605;19860507;19;37;5
SLF7MZ;198606;-;-;-;-
SLF7MZ;198607;-;-;-;-
SLF7MZ;198608;-;-;-;-
SLF7MZ;198609;-;-;-;-
SLF7MZ;198610;19861025;13;13;1
SLF7MZ;198611;19861121;10;18;4
SLF7MZ;198612;19861220;16;48;22
SLF7MZ;198701;19870114;8;49;42
SLF7MZ;198702;19870211;20;81;58
SLF7MZ;198703;19870328;13;86;70
SLF7MZ;198704;19870404;24;79;35
SLF7MZ;198705;19870503;41;41;4
SLF7MZ;198706;-;-;-;-
SLF7MZ;198707;-;-;-;-
SLF7MZ;198708;-;-;-;-
SLF7MZ;198709;-;-;-;-
SLF7MZ;198710;-;0;0;0
SLF7MZ;198711;19871124;35;43;8
SLF7MZ;198712;19871205;10;34;22
SLF7MZ;198801;19880106;26;70;35
SLF7MZ;198802;19880206;29;100;77
SLF7MZ;198803;19880330;21;76;67
SLF7MZ;198804;19880412;6;78;31
SLF7MZ;198805;19880502;7;7;0
SLF7MZ;198806;-;-;-;-
SLF7MZ;198807;-;-;-;-
SLF7MZ;198808;-;-;-;-
SLF7MZ;198809;-;-;-;-
SLF7MZ;198810;19881007;2;2;0
SLF7MZ;198811;19881121;4;4;1
SLF7MZ;198812;19881219;12;30;20
SLF7MZ;198901;-;0;22;21
SLF7MZ;198902;19890224;44;68;17
SLF7MZ;198903;19890317;15;49;24
SLF7MZ;198904;19890408;30;30;8
SLF7MZ;198905;-;0;5;0
SLF7MZ;198906;-;-;-;-
SLF7MZ;198907;-;-;-;-
SLF7MZ;198908;-;-;-;-
SLF7MZ;198909;-;-;-;-
SLF7MZ;198910;19891007;3;3;0
SLF7MZ;198911;19891105;20;26;8
SLF7MZ;198912;19891219;20;31;12
SLF7MZ;199001;19900128;25;53;29
SLF7MZ;199002;19900213;42;95;60
SLF7MZ;199003;19900328;3;91;49
SLF7MZ;199004;19900403;25;25;5
SLF7MZ;199005;19900528;3;3;0
SLF7MZ;199006;-;-;-;-
SLF7MZ;199007;-;-;-;-
SLF7MZ;199008;-;-;-;-
SLF7MZ;199009;-;-;-;-
SLF7MZ;199010;19901026;21;21;1
SLF7MZ;199011;19901125;35;61;19
SLF7MZ;199012;19901209;61;95;64
SLF7MZ;199101;19910112;15;81;68
SLF7MZ;199102;19910209;15;90;75
SLF7MZ;199103;19910322;18;65;34
SLF7MZ;199104;19910417;20;20;3
SLF7MZ;199105;19910504;10;10;1
SLF7MZ;199106;-;-;-;-
SLF7MZ;199107;-;-;-;-
SLF7MZ;199108;-;-;-;-
SLF7MZ;199109;-;-;-;-
SLF7MZ;199110;19911027;1;1;0
SLF7MZ;199111;19911113;50;50;17
SLF7MZ;199112;19911221;66;101;39
SLF7MZ;199201;19920109;10;84;75
SLF7MZ;199202;19920204;24;95;81
SLF7MZ;199203;19920331;44;74;57
SLF7MZ;199204;19920415;19;92;43
SLF7MZ;199205;-;0;10;0
SLF7MZ;199206;-;-;-;-
SLF7MZ;199207;-;-;-;-
SLF7MZ;199208;-;-;-;-
SLF7MZ;199209;-;-;-;-
SLF7MZ;199210;19921021;8;11;2
SLF7MZ;199211;19921116;10;18;6
SLF7MZ;199212;19921204;42;78;47
SLF7MZ;199301;19930126;15;55;42
SLF7MZ;199302;19930221;8;47;41
SLF7MZ;199303;19930324;16;45;26
SLF7MZ;199304;19930407;8;8;1
SLF7MZ;199305;-;0;0;0
SLF7MZ;199306;-;-;-;-
SLF7MZ;199307;-;-;-;-
SLF7MZ;199308;-;-;-;-
SLF7MZ;199309;-;-;-;-
SLF7MZ;199310;19931021;42;42;8
SLF7MZ;199311;19931112;5;6;1
SLF7MZ;199312;19931231;18;32;14
SLF7MZ;199401;19940107;46;104;71
SLF7MZ;199402;19940228;56;83;75
SLF7MZ;199403;19940301;7;125;56
SLF7MZ;199404;19940401;19;19;2
SLF7MZ;199405;-;0;0;0
SLF7MZ;199406;-;-;-;-
SLF7MZ;199407;-;-;-;-
SLF7MZ;199408;-;-;-;-
SLF7MZ;199409;-;-;-;-
SLF7MZ;199410;19941026;6;6;0
SLF7MZ;199411;19941110;13;13;2
SLF7MZ;199412;19941220;10;18;5
SLF7MZ;199501;19950110;52;70;44
SLF7MZ;199502;19950217;13;71;58
SLF7MZ;199503;19950303;18;78;58
SLF7MZ;199504;19950425;23;45;8
SLF7MZ;199505;-;0;0;0
SLF7MZ;199506;-;-;-;-
SLF7MZ;199507;-;-;-;-
SLF7MZ;199508;-;-;-;-
SLF7MZ;199509;-;-;-;-
SLF7MZ;199510;-;0;0;0
SLF7MZ;199511;19951119;13;15;4
SLF7MZ;199512;19951222;10;31;18
SLF7MZ;199601;19960110;26;66;45
SLF7MZ;199602;19960218;10;60;50
SLF7MZ;199603;19960321;6;49;35
SLF7MZ;199604;19960401;4;4;0
SLF7MZ;199605;19960502;8;8;0
SLF7MZ;199606;-;-;-;-
SLF7MZ;199607;-;-;-;-
SLF7MZ;199608;-;-;-;-
SLF7MZ;199609;-;-;-;-
SLF7MZ;199610;19961001;10;10;1
SLF7MZ;199611;19961113;51;85;37
SLF7MZ;199612;19961213;13;80;70
SLF7MZ;199701;19970103;21;106;88

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SMM;198601;19860131;74;86;48
SMM;198602;19860219;6;160;110
SMM;198603;19860324;7;97;81
SMM;198604;19860411;7;64;28
SMM;198605;-;0;0;0
SMM;198606;-;0;0;0
SMM;198607;-;0;0;0
SMM;198608;-;0;0;0
SMM;198609;-;0;0;0
SMM;198610;19861025;2;2;0
SMM;198611;19861123;18;32;6
SMM;198612;19861218;7;33;20
SMM;198701;19870114;19;53;36
SMM;198702;19870211;11;63;46
SMM;198703;19870328;4;49;41
SMM;198704;19870404;12;40;11
SMM;198705;19870503;30;30;1
SMM;198706;-;0;0;0
SMM;198707;-;0;0;0
SMM;198708;-;0;0;0
SMM;198709;-;0;0;0
SMM;198710;-;0;0;0
SMM;198711;19871124;45;47;8
SMM;198712;19871205;3;42;19
SMM;198801;19880128;13;39;16
SMM;198802;19880206;23;72;50
SMM;198803;19880331;12;43;32
SMM;198804;19880415;1;37;6
SMM;198805;-;0;0;0
SMM;198806;-;0;0;0
SMM;198807;-;0;0;0
SMM;198808;-;0;0;0
SMM;198809;-;0;0;0
SMM;198810;-;0;0;0
SMM;198811;19881120;5;9;2
SMM;198812;19881201;12;14;4
SMM;198901;-;0;3;2
SMM;198902;19890225;21;35;4
SMM;198903;19890302;3;25;8
SMM;198904;19890421;10;10;1
SMM;198905;-;0;0;0
SMM;198906;-;0;0;0
SMM;198907;-;0;0;0
SMM;198908;-;0;0;0
SMM;198909;-;0;0;0
SMM;198910;-;0;0;0
SMM;198911;19891105;17;17;4
SMM;198912;19891219;3;4;3
SMM;199001;19900128;14;27;6
SMM;199002;19900213;19;35;13
SMM;199003;19900327;16;17;2
SMM;199004;19900417;13;13;1
SMM;199005;-;0;0;0
SMM;199006;-;0;0;0
SMM;199007;-;0;0;0
SMM;199008;-;0;0;0
SMM;199009;-;0;0;0
SMM;199010;-;0;3;0
SMM;199011;19901125;37;44;6
SMM;199012;19901209;40;78;50
SMM;199101;19910104;7;62;55
SMM;199102;19910209;20;82;65
SMM;199103;-;0;54;20
SMM;199104;19910417;20;19;1
SMM;199105;19910505;16;15;1
SMM;199106;-;0;0;0
SMM;199107;-;0;0;0
SMM;199108;-;0;0;0
SMM;199109;-;0;0;0
SMM;199110;-;0;0;0
SMM;199111;19911119;12;24;9
SMM;199112;19911221;35;63;22
SMM;199201;19920110;5;34;30
SMM;199202;19920204;11;46;39
SMM;199203;19920331;29;38;19
SMM;199204;19920415;8;45;6
SMM;199205;-;0;0;0
SMM;199206;-;0;0;0
SMM;199207;-;0;0;0
SMM;199208;-;0;0;0
SMM;199209;-;0;0;0
SMM;199210;19921021;5;5;0
SMM;199211;19921115;17;17;4
SMM;199212;19921205;30;62;39
SMM;199301;19930126;4;39;27
SMM;199302;19930228;5;25;21
SMM;199303;19930301;10;40;17
SMM;199304;19930404;6;6;0
SMM;199305;-;0;0;0
SMM;199306;-;0;0;0
SMM;199307;-;0;0;0
SMM;199308;-;0;0;0
SMM;199309;-;0;0;0
SMM;199310;19931021;20;21;1
SMM;199311;19931112;2;2;0
SMM;199312;19931231;19;25;8
SMM;199401;19940128;14;48;37
SMM;199402;19940228;10;43;39
SMM;199403;19940301;10;55;20
SMM;199404;19940401;11;11;1
SMM;199405;-;0;0;0
SMM;199406;-;0;0;0
SMM;199407;-;0;0;0
SMM;199408;-;0;0;0
SMM;199409;-;0;0;0
SMM;199410;-;0;2;0
SMM;199411;-;0;0;0
SMM;199412;19941220;10;15;4
SMM;199501;19950110;29;40;24
SMM;199502;19950223;13;45;32
SMM;199503;19950303;26;64;44
SMM;199504;19950425;4;30;3
SMM;199505;-;0;0;0
SMM;199506;-;0;0;0
SMM;199507;-;0;0;0
SMM;199508;-;0;0;0
SMM;199509;-;0;0;0
SMM;199510;-;0;0;0
SMM;199511;19951119;3;3;1
SMM;199512;19951213;13;21;9
SMM;199601;19960126;15;57;28
SMM;199602;19960219;8;50;43
SMM;199603;19960316;7;43;29
SMM;199604;19960401;4;4;0
SMM;199605;-;0;0;0
SMM;199606;-;0;0;0
SMM;199607;-;0;0;0
SMM;199608;-;0;0;0
SMM;199609;-;0;0;0
SMM;199610;-;0;0;0
SMM;199611;19961114;21;29;8
SMM;199612;19961231;18;33;26
SMM;199701;19970103;12;67;52

stn;time;hti000yx;hns000y0;hto000y0
SMM;1986;19860131;245;24
SMM;1987;19871124;208;13
SMM;1988;19880206;166;9
SMM;1989;19890225;87;1
SMM;1990;19901209;213;6
SMM;1991;19911221;183;14
SMM;1992;19921205;247;11
SMM;1993;19931021;116;6
SMM;1994;19940128;131;8
SMM;1995;19950110;211;9
SMM;1996;19961114;201;11
SMM;1997;19971202;119;11

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5VA;198601;19860113;41;62;33
SLF5VA;198602;19860219;7;81;65
SLF5VA;198603;19860319;7;59;31
SLF5VA;198604;19860417;45;50;14
SLF5VA;198605;19860507;9;9;0
SLF5VA;198606;-;-;-;-
SLF5VA;198607;-;-;-;-
SLF5VA;198608;-;-;-;-
SLF5VA;198609;-;-;-;-
SLF5VA;198610;-;0;0;0
SLF5VA;198611;19861123;10;12;2
SLF5VA;198612;19861227;24;60;17
SLF5VA;198701;19870102;16;63;56
SLF5VA;198702;19870228;19;74;56
SLF5VA;198703;19870316;11;77;59
SLF5VA;198704;19870404;8;38;8
SLF5VA;198705;19870503;32;32;2
SLF5VA;198706;-;-;-;-
SLF5VA;198707;-;-;-;-
SLF5VA;198708;-;-;-;-
SLF5VA;198709;-;-;-;-
SLF5VA;198710;-;0;0;0
SLF5VA;198711;19871120;16;30;7
SLF5VA;198712;-;0;24;6
SLF5VA;198801;19880106;16;24;8
SLF5VA;198802;19880207;17;27;17
SLF5VA;198803;19880323;20;36;25
SLF5VA;198804;-;0;26;4
SLF5VA;198805;-;0;0;0
SLF5VA;198806;-;-;-;-
SLF5VA;198807;-;-;-;-
SLF5VA;198808;-;-;-;-
SLF5VA;198809;-;-;-;-
SLF5VA;198810;19881007;2;2;0
SLF5VA;198811;19881120;3;3;1
SLF5VA;198812;19881219;14;30;15
SLF5VA;198901;-;0;22;20
SLF5VA;198902;19890225;14;24;11
SLF5VA;198903;19890317;28;28;5
SLF5VA;198904;19890427;28;36;3
SLF5VA;198905;-;0;0;0
SLF5VA;198906;-;-;-;-
SLF5VA;198907;-;-;-;-
SLF5VA;198908;-;-;-;-
SLF5VA;198909;-;-;-;-
SLF5VA;198910;19891007;1;1;0
SLF5VA;198911;19891105;21;21;3
SLF5VA;198912;19891223;3;4;1
SLF5VA;199001;19900128;8;8;1
SLF5VA;199002;19900213;54;58;16
SLF5VA;199003;19900327;7;30;7
SLF5VA;199004;19900411;20;20;3
SLF5VA;199005;-;0;0;0
SLF5VA;199006;-;-;-;-
SLF5VA;199007;-;-;-;-
SLF5VA;199008;-;-;-;-
SLF5VA;199009;-;-;-;-
SLF5VA;199010;19901027;3;4;0
SLF5VA;199011;19901122;32;68;16
SLF5VA;199012;19901209;21;74;60
SLF5VA;199101;19910112;20;92;70
SLF5VA;199102;19910215;7;80;70
SLF5VA;199103;19910322;51;59;15
SLF5VA;199104;19910420;6;6;1
SLF5VA;199105;19910504;8;10;1
SLF5VA;199106;-;-;-;-
SLF5VA;199107;-;-;-;-
SLF5VA;199108;-;-;-;-
SLF5VA;199109;-;-;-;-
SLF5VA;199110;19911019;8;8;0
SLF5VA;199111;19911113;27;27;9
SLF5VA;199112;19911221;46;82;31
SLF5VA;199201;19920109;14;67;58
SLF5VA;199202;19920204;37;100;77
SLF5VA;199203;19920315;36;85;62
SLF5VA;199204;19920417;8;92;34
SLF5VA;199205;-;0;0;0
SLF5VA;199206;-;-;-;-
SLF5VA;199207;-;-;-;-
SLF5VA;199208;-;-;-;-
SLF5VA;199209;-;-;-;-
SLF5VA;199210;19921017;10;10;1
SLF5VA;199211;19921118;13;17;2
SLF5VA;199212;19921205;20;40;25
SLF5VA;199301;19930127;16;33;19
SLF5VA;199302;19930221;20;40;23
SLF5VA;199303;19930324;12;33;16
SLF5VA;199304;19930406;26;29;3
SLF5VA;199305;-;0;0;0
SLF5VA;199306;-;-;-;-
SLF5VA;199307;-;-;-;-
SLF5VA;199308;-;-;-;-
SLF5VA;199309;-;-;-;-
SLF5VA;199310;19931021;29;31;5
SLF5VA;199311;19931122;2;2;0
SLF5VA;199312;19931224;17;34;16
SLF5VA;199401;19940128;11;52;38
SLF5VA;199402;19940207;14;62;51
SLF5VA;199403;19940317;1;40;11
SLF5VA;199404;19940414;21;21;1
SLF5VA;199405;-;0;0;0
SLF5VA;199406;-;-;-;-
SLF5VA;199407;-;-;-;-
SLF5VA;199408;-;-;-;-
SLF5VA;199409;-;-;-;-
SLF5VA;199410;19941026;2;2;0
SLF5VA;199411;19941118;5;5;0
SLF5VA;199412;19941230;11;17;5
SLF5VA;199501;19950110;74;90;45
SLF5VA;199502;19950224;17;62;47
SLF5VA;199503;19950329;11;60;41
SLF5VA;199504;19950420;43;45;8
SLF5VA;199505;19950513;5;5;0
SLF5VA;199506;-;-;-;-
SLF5VA;199507;-;-;-;-
SLF5VA;199508;-;-;-;-
SLF5VA;199509;-;-;-;-
SLF5VA;199510;-;0;0;0
SLF5VA;199511;19951119;14;15;3
SLF5VA;199512;19951226;8;10;3
SLF5VA;199601;19960107;2;13;3
SLF5VA;199602;19960218;9;18;7
SLF5VA;199603;19960321;5;5;1
SLF5VA;199604;19960413;9;9;0
SLF5VA;199605;19960519;7;10;1
SLF5VA;199606;-;-;-;-
SLF5VA;199607;-;-;-;-
SLF5VA;199608;-;-;-;-
SLF5VA;199609;-;-;-;-
SLF5VA;199610;-;0;0;0
SLF5VA;199611;19961113;29;48;11
SLF5VA;199612;19961202;10;61;31
SLF5VA;199701;19970105;3;22;16

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7ZU;198601;19860113;30;78;58
SLF7ZU;198602;19860219;5;97;82
SLF7ZU;198603;19860319;9;80;60
SLF7ZU;198604;19860411;10;38;16
SLF7ZU;198605;19860507;4;4;0
SLF7ZU;198606;-;-;-;-
SLF7ZU;198607;-;-;-;-
SLF7ZU;198608;-;-;-;-
SLF7ZU;198609;-;-;-;-
SLF7ZU;198610;19861025;8;8;0
SLF7ZU;198611;19861121;7;12;3
SLF7ZU;198612;19861217;17;50;23
SLF7ZU;198701;19870102;7;55;48
SLF7ZU;198702;19870228;28;71;57
SLF7ZU;198703;19870328;5;89;69
SLF7ZU;198704;19870404;25;63;27
SLF7ZU;198705;19870503;26;26;2
SLF7ZU;198706;-;-;-;-
SLF7ZU;198707;-;-;-;-
SLF7ZU;198708;-;-;-;-
SLF7ZU;198709;-;-;-;-
SLF7ZU;198710;-;0;0;0
SLF7ZU;198711;19871124;27;31;6
SLF7ZU;198712;19871206;3;21;15
SLF7ZU;198801;19880128;17;48;23
SLF7ZU;198802;19880206;17;68;53
SLF7ZU;198803;19880323;16;59;53
SLF7ZU;198804;19880406;4;56;22
SLF7ZU;198805;-;0;0;0
SLF7ZU;198806;-;-;-;-
SLF7ZU;198807;-;-;-;-
SLF7ZU;198808;-;-;-;-
SLF7ZU;198809;-;-;-;-
SLF7ZU;198810;19881007;1;1;0
SLF7ZU;198811;19881121;2;2;0
SLF7ZU;198812;19881204;12;25;17
SLF7ZU;198901;19890107;1;21;19
SLF7ZU;198902;19890224;25;43;20
SLF7ZU;198903;19890317;13;36;17
SLF7ZU;198904;19890421;16;16;3
SLF7ZU;198905;-;0;0;0
SLF7ZU;198906;-;-;-;-
SLF7ZU;198907;-;-;-;-
SLF7ZU;198908;-;-;-;-
SLF7ZU;198909;-;-;-;-
SLF7ZU;198910;19891007;3;3;0
SLF7ZU;198911;19891105;10;14;3
SLF7ZU;198912;19891219;16;18;6
SLF7ZU;199001;19900128;10;35;22
SLF7ZU;199002;19900213;45;82;46
SLF7ZU;199003;19900328;13;77;46
SLF7ZU;199004;19900403;13;13;2
SLF7ZU;199005;19900528;1;1;0
SLF7ZU;199006;-;-;-;-
SLF7ZU;199007;-;-;-;-
SLF7ZU;199008;-;-;-;-
SLF7ZU;199009;-;-;-;-
SLF7ZU;199010;19901031;8;5;0
SLF7ZU;199011;19901125;38;62;19
SLF7ZU;199012;19901209;34;77;59
SLF7ZU;199101;19910113;12;77;66
SLF7ZU;199102;19910215;16;91;76
SLF7ZU;199103;19910322;12;69;28
SLF7ZU;199104;19910420;9;9;1
SLF7ZU;199105;19910504;10;10;1
SLF7ZU;199106;-;-;-;-
SLF7ZU;199107;-;-;-;-
SLF7ZU;199108;-;-;-;-
SLF7ZU;199109;-;-;-;-
SLF7ZU;199110;-;0;0;0
SLF7ZU;199111;19911113;20;25;11
SLF7ZU;199112;19911221;60;100;38
SLF7ZU;199201;19920110;5;74;71
SLF7ZU;199202;19920204;33;110;85
SLF7ZU;199203;19920331;31;95;76
SLF7ZU;199204;19920428;11;103;52
SLF7ZU;199205;19920519;1;4;0
SLF7ZU;199206;-;-;-;-
SLF7ZU;199207;-;-;-;-
SLF7ZU;199208;-;-;-;-
SLF7ZU;199209;-;-;-;-
SLF7ZU;199210;19921017;4;5;0
SLF7ZU;199211;19921121;9;12;2
SLF7ZU;199212;19921204;35;60;39
SLF7ZU;199301;19930126;18;48;34
SLF7ZU;199302;19930221;8;45;39
SLF7ZU;199303;19930324;9;41;25
SLF7ZU;199304;19930407;11;15;1
SLF7ZU;199305;19930527;3;3;0
SLF7ZU;199306;-;-;-;-
SLF7ZU;199307;-;-;-;-
SLF7ZU;199308;-;-;-;-
SLF7ZU;199309;-;-;-;-
SLF7ZU;199310;19931021;23;23;3
SLF7ZU;199311;19931112;5;5;0
SLF7ZU;199312;19931231;18;25;15
SLF7ZU;199401;19940107;31;70;58
SLF7ZU;199402;19940228;37;69;65
SLF7ZU;199403;19940303;12;102;51
SLF7ZU;199404;19940414;9;9;1
SLF7ZU;199405;-;0;0;0
SLF7ZU;199406;-;-;-;-
SLF7ZU;199407;-;-;-;-
SLF7ZU;199408;-;-;-;-
SLF7ZU;199409;-;-;-;-
SLF7ZU;199410;19941026;5;5;0
SLF7ZU;199411;19941110;7;7;1
SLF7ZU;199412;19941220;10;15;5
SLF7ZU;199501;19950110;58;74;40
SLF7ZU;199502;19950217;12;61;50
SLF7ZU;199503;19950329;15;63;51
SLF7ZU;199504;19950425;12;47;11
SLF7ZU;199505;-;0;0;0
SLF7ZU;199506;-;-;-;-
SLF7ZU;199507;-;-;-;-
SLF7ZU;199508;-;-;-;-
SLF7ZU;199509;-;-;-;-
SLF7ZU;199510;-;0;0;0
SLF7ZU;199511;19951119;16;18;5
SLF7ZU;199512;19951217;8;25;19
SLF7ZU;199601;19960110;9;42;35
SLF7ZU;199602;19960217;6;52;44
SLF7ZU;199603;19960322;7;44;32
SLF7ZU;199604;19960401;3;3;0
SLF7ZU;199605;19960502;1;1;0
SLF7ZU;199606;-;-;-;-
SLF7ZU;199607;-;-;-;-
SLF7ZU;199608;-;-;-;-
SLF7ZU;199609;-;-;-;-
SLF7ZU;199610;19961017;2;2;0
SLF7ZU;199611;19961113;41;72;28
SLF7ZU;199612;19961213;17;71;61
SLF7ZU;199701;19970120;7;81;73

