 

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7MZ;201702;20170228;24;44;31
SLF7MZ;201703;20170304;10;44;23
SLF7MZ;201704;20170427;34;39;3
SLF7MZ;201705;20170502;17;27;2
SLF7MZ;201706;-;-;-;-
SLF7MZ;201707;-;-;-;-
SLF7MZ;201708;-;-;-;-
SLF7MZ;201709;-;-;-;-
SLF7MZ;201710;20171022;1;1;0
SLF7MZ;201711;20171105;39;39;11
SLF7MZ;201712;20171227;20;58;27
SLF7MZ;201801;20180120;32;106;78

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SMM;201301;20130120;11;42;31
SMM;201302;20130211;10;53;42
SMM;201303;20130318;25;54;31
SMM;201304;20130419;2;26;4
SMM;201305;20130523;3;3;0
SMM;201306;-;0;0;0
SMM;201307;-;0;0;0
SMM;201308;-;0;0;0
SMM;201309;-;0;0;0
SMM;201310;20131010;50;50;3
SMM;201311;20131114;12;15;4
SMM;201312;20131226;23;42;11
SMM;201401;20140104;36;94;63
SMM;201402;20140216;34;131;102
SMM;201403;20140323;26;115;74
SMM;201404;20140418;7;34;6
SMM;201405;-;0;0;0
SMM;201406;-;0;0;0
SMM;201407;-;0;0;0
SMM;201408;-;0;0;0
SMM;201409;-;0;0;0
SMM;201410;20141022;10;10;0
SMM;201411;-;0;0;0
SMM;201412;20141227;2;2;0
SMM;201501;20150116;24;37;13
SMM;201502;20150221;11;48;35
SMM;201503;20150321;7;42;26
SMM;201504;-;0;1;0
SMM;201505;-;0;0;0
SMM;201506;-;0;0;0
SMM;201507;-;0;0;0
SMM;201508;-;0;0;0
SMM;201509;-;0;0;0
SMM;201510;20151015;4;4;0
SMM;201511;-;0;0;0
SMM;201512;-;0;0;0
SMM;201601;20160102;9;14;10
SMM;201602;20160207;30;35;19
SMM;201603;20160305;28;48;23
SMM;201604;20160426;12;12;0
SMM;201605;-;0;0;0
SMM;201606;-;0;0;0
SMM;201607;-;0;0;0
SMM;201608;-;0;0;0
SMM;201609;-;0;0;0
SMM;201610;20161009;1;1;0
SMM;201611;20161106;7;7;2
SMM;201612;20161218;3;3;0
SMM;201701;20170131;8;14;6
SMM;201702;20170228;24;26;16
SMM;201703;20170304;4;33;7
SMM;201704;20170427;4;7;0
SMM;201705;20170501;7;7;0
SMM;201706;-;0;0;0
SMM;201707;-;0;0;0
SMM;201708;-;0;0;0
SMM;201709;-;0;0;0
SMM;201710;-;0;0;0
SMM;201711;20171105;17;17;3
SMM;201712;20171227;18;45;21
SMM;201801;20180120;24;89;61

stn;time;hti000yx;hns000y0;hto000y0
SMM;2013;20131010;264;11
SMM;2014;20140104;370;20
SMM;2015;20150116;112;6
SMM;2016;20160207;164;5
SMM;2017;20170228;203;4
SMM;2018;20180120;201;17

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
TST;201301;20130110;11;43;35
TST;201302;20130202;16;65;59
TST;201303;20130318;13;60;22
TST;201304;20130419;30;30;2
TST;201305;20130525;3;3;0
TST;201306;-;0;0;0
TST;201307;-;0;0;0
TST;201308;-;0;0;0
TST;201309;-;0;0;0
TST;201310;20131010;35;35;4
TST;201311;20131110;15;19;7
TST;201312;20131228;24;30;9
TST;201401;20140114;16;29;21
TST;201402;20140216;29;62;44
TST;201403;20140323;14;63;26
TST;201404;20140418;8;8;0
TST;201405;20140514;4;4;0
TST;201406;-;0;0;0
TST;201407;-;0;0;0
TST;201408;-;0;0;0
TST;201409;-;0;0;0
TST;201410;20141022;12;16;1
TST;201411;20141105;42;42;3
TST;201412;20141229;12;29;4
TST;201501;20150126;18;40;15
TST;201502;20150221;10;40;33
TST;201503;-;-;54;19
TST;201504;20150402;21;30;5
TST;201505;20150520;3;3;0
TST;201506;-;0;0;0
TST;201507;-;0;0;0
TST;201508;-;0;0;0
TST;201509;-;0;0;0
TST;201510;20151013;11;11;1
TST;201511;20151125;4;10;2
TST;201512;20151209;2;4;0
TST;201601;20160112;11;33;18
TST;201602;20160220;15;30;19
TST;201603;20160305;38;50;17
TST;201604;20160426;13;15;2
TST;201605;-;0;0;0
TST;201606;-;0;0;0
TST;201607;-;0;0;0
TST;201608;-;0;0;0
TST;201609;-;0;0;0
TST;201610;-;0;0;0
TST;201611;20161106;13;28;7
TST;201612;20161218;4;4;0
TST;201701;20170104;22;38;24
TST;201702;20170205;15;29;15
TST;201703;20170305;9;11;3
TST;201704;20170427;22;29;3
TST;201705;20170501;9;9;0
TST;201706;-;0;0;0
TST;201707;-;0;0;0
TST;201708;-;0;0;0
TST;201709;-;0;0;0
TST;201710;-;0;0;0
TST;201711;20171113;15;28;7
TST;201712;20171211;27;57;32
TST;201801;20180120;42;150;82

stn;time;hti000yx;hto000y0;hns000y0
TST;2013;20131010;12;324
TST;2014;20141105;8;354
TST;2015;20150402;6;-
TST;2016;20160305;5;324
TST;2017;20171211;7;407
TST;2018;20181027;24;518

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5VA;201301;20130121;13;30;19
SLF5VA;201302;20130203;9;31;25
SLF5VA;201303;20130318;13;28;9
SLF5VA;201304;20130419;60;60;5
SLF5VA;201305;20130528;6;6;0
SLF5VA;201306;-;-;-;-
SLF5VA;201307;-;-;-;-
SLF5VA;201308;-;-;-;-
SLF5VA;201309;-;-;-;-
SLF5VA;201310;20131010;40;40;4
SLF5VA;201311;20131114;22;22;6
SLF5VA;201312;20131226;27;46;13
SLF5VA;201401;20140114;18;44;23
SLF5VA;201402;20140216;41;61;35
SLF5VA;201403;20140322;30;46;24
SLF5VA;201404;20140418;12;12;0
SLF5VA;201405;20140515;1;1;0
SLF5VA;201406;-;-;-;-
SLF5VA;201407;-;-;-;-
SLF5VA;201408;-;-;-;-
SLF5VA;201409;-;-;-;-
SLF5VA;201410;20141022;14;18;1
SLF5VA;201411;20141105;55;55;5
SLF5VA;201412;20141230;5;11;1
SLF5VA;201501;20150117;23;33;11
SLF5VA;201502;20150221;21;42;24
SLF5VA;201503;20150321;7;29;11
SLF5VA;201504;20150402;11;11;1
SLF5VA;201505;20150520;4;4;0
SLF5VA;201506;-;-;-;-
SLF5VA;201507;-;-;-;-
SLF5VA;201508;-;-;-;-
SLF5VA;201509;-;-;-;-
SLF5VA;201510;20151013;6;8;1
SLF5VA;201511;20151126;3;6;1
SLF5VA;201512;-;0;2;0
SLF5VA;201601;20160112;7;14;6
SLF5VA;201602;20160204;20;27;5
SLF5VA;201603;20160305;48;59;13
SLF5VA;201604;20160407;31;31;3
SLF5VA;201605;-;0;1;0
SLF5VA;201606;-;-;-;-
SLF5VA;201607;-;-;-;-
SLF5VA;201608;-;-;-;-
SLF5VA;201609;-;-;-;-
SLF5VA;201610;-;0;0;0
SLF5VA;201611;20161106;21;21;3
SLF5VA;201612;20161224;2;2;0
SLF5VA;201701;-;-;-;-
SLF5VA;201702;20170205;23;-;-
SLF5VA;201703;-;-;-;-
SLF5VA;201704;-;-;-;-
SLF5VA;201705;20170501;7;7;0
SLF5VA;201706;-;-;-;-
SLF5VA;201707;-;-;-;-
SLF5VA;201708;-;-;-;-
SLF5VA;201709;-;-;-;-
SLF5VA;201710;-;0;0;0
SLF5VA;201711;20171105;7;12;3

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
VEL;201305;20130528;3;3;0
VEL;201306;-;0;0;0
VEL;201307;-;0;0;0
VEL;201308;-;0;0;0
VEL;201309;-;0;0;0
VEL;201310;20131010;38;38;3
VEL;201311;20131121;22;27;6
VEL;201312;20131225;29;43;10
VEL;201401;20140114;13;48;35
VEL;201402;20140216;44;89;56
VEL;201403;20140322;31;70;35
VEL;201404;20140418;8;8;0
VEL;201405;-;0;0;0
VEL;201406;-;0;0;0
VEL;201407;-;0;0;0
VEL;201408;-;0;0;0
VEL;201409;-;0;0;0
VEL;201410;20141022;17;24;2
VEL;201411;20141105;55;57;6
VEL;201412;20141227;7;14;2
VEL;201501;20150116;21;32;13
VEL;201502;20150221;17;37;27
VEL;201503;20150321;10;38;13
VEL;201504;20150402;17;17;1
VEL;201505;20150520;4;4;0
VEL;201506;-;0;0;0
VEL;201507;-;0;0;0
VEL;201508;-;0;0;0
VEL;201509;-;0;0;0
VEL;201510;20151013;7;7;1
VEL;201511;20151122;6;8;2
VEL;201512;-;0;0;0
VEL;201601;20160117;10;23;9
VEL;201602;20160204;23;38;17
VEL;201603;20160305;46;68;22
VEL;201604;20160407;40;40;4
VEL;201605;-;0;0;0
VEL;201606;-;0;0;0
VEL;201607;-;0;0;0
VEL;201608;-;0;0;0
VEL;201609;-;0;0;0
VEL;201610;-;0;0;0
VEL;201611;20161106;35;35;5
VEL;201612;20161224;2;2;0
VEL;201701;20170104;18;30;18
VEL;201702;20170205;13;27;16
VEL;201703;20170304;39;39;5
VEL;201704;20170427;30;35;2
VEL;201705;20170501;5;5;0
VEL;201706;-;0;0;0
VEL;201707;-;0;0;0
VEL;201708;-;0;0;0
VEL;201709;-;0;0;0
VEL;201710;20171022;2;2;0
VEL;201711;20171112;10;13;3
VEL;201712;20171211;25;45;23
VEL;201801;20180121;39;112;56

stn;time;hti000yx;hns000y0;hto000y0
VEL;2014;20141105;396;11
VEL;2015;20150116;198;5
VEL;2016;20160305;333;5
VEL;2017;20170304;347;6
VEL;2018;20181027;411;16

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7ZU;201301;20130120;8;54;46
SLF7ZU;201302;20130223;6;58;52
SLF7ZU;201303;20130318;17;51;37
SLF7ZU;201304;20130419;29;30;11
SLF7ZU;201305;20130529;3;3;0
SLF7ZU;201306;-;-;-;-
SLF7ZU;201307;-;-;-;-
SLF7ZU;201308;-;-;-;-
SLF7ZU;201309;-;-;-;-
SLF7ZU;201310;20131010;36;36;4
SLF7ZU;201311;20131114;20;20;9
SLF7ZU;201312;20131225;23;55;19
SLF7ZU;201401;20140104;22;90;64
SLF7ZU;201402;20140216;36;130;103
SLF7ZU;201403;20140322;25;112;81
SLF7ZU;201404;20140418;6;46;9
SLF7ZU;201405;20140514;1;1;0
SLF7ZU;201406;-;-;-;-
SLF7ZU;201407;-;-;-;-
SLF7ZU;201408;-;-;-;-
SLF7ZU;201409;-;-;-;-
SLF7ZU;201410;20141022;9;11;1
SLF7ZU;201411;20141106;16;20;5
SLF7ZU;201412;20141227;4;6;2
SLF7ZU;201501;20150117;18;35;17
SLF7ZU;201502;20150227;7;45;32
SLF7ZU;201503;20150330;21;41;25
SLF7ZU;201504;20150402;6;15;1
SLF7ZU;201505;20150520;14;17;1
SLF7ZU;201506;-;-;-;-
SLF7ZU;201507;-;-;-;-
SLF7ZU;201508;-;-;-;-
SLF7ZU;201509;-;-;-;-
SLF7ZU;201510;20151014;15;15;1
SLF7ZU;201511;20151120;3;3;0
SLF7ZU;201512;20151231;2;0;0
SLF7ZU;201601;20160109;8;21;16
SLF7ZU;201602;20160204;24;45;33
SLF7ZU;201603;20160305;28;60;36
SLF7ZU;201604;20160418;14;22;2
SLF7ZU;201605;20160523;1;1;0
SLF7ZU;201606;-;-;-;-
SLF7ZU;201607;-;-;-;-
SLF7ZU;201608;-;-;-;-
SLF7ZU;201609;-;-;-;-
SLF7ZU;201610;20161009;6;6;0
SLF7ZU;201611;20161106;21;21;7
SLF7ZU;201612;20161218;3;3;0
SLF7ZU;201701;20170131;22;20;12
SLF7ZU;201702;20170228;17;46;34
SLF7ZU;201703;20170308;5;41;21
SLF7ZU;201704;20170427;19;23;2
SLF7ZU;201705;20170502;8;8;0
SLF7ZU;201706;-;-;-;-
SLF7ZU;201707;-;-;-;-
SLF7ZU;201708;-;-;-;-
SLF7ZU;201709;-;-;-;-
SLF7ZU;201710;20171022;5;5;0
SLF7ZU;201711;20171105;18;20;10
SLF7ZU;201712;20171229;10;48;24
SLF7ZU;201801;20180120;40;120;78

